number,time,duration,screen_x,screen_y,avg_dilation,saccadic_length
1471,642877,139,782,794,0.09296624472573578,15.811388300841896
1472,643037,100,786,789,0.12296624472573603,6.4031242374328485
1473,643156,199,735,774,0.12696624472573648,53.16013544000805
1474,643376,359,775,810,0.16996624472573574,53.81449618829484
1475,643894,120,846,816,0.13296624472573582,71.25307010929424
1476,644054,180,960,741,0.1544662447257359,136.4587849865299
1477,644253,399,900,745,0.18046624472573614,60.13318551349163
1478,644871,239,851,631,0.22146624472573562,124.08464852672147
1479,645629,180,691,680,0.1364662447257361,167.3349933516597
1480,645928,120,673,681,0.10796624472573546,18.027756377319946
1481,646227,140,714,723,0.07096624472573643,58.69412236331676
1482,646566,239,731,684,0.13446624472573587,42.5440947723653
1483,647044,100,722,715,0.11846624472573586,32.28002478313795
1484,647244,100,796,650,0.19046624472573592,98.49365461794989
1485,647941,100,675,732,0.10446624472573607,146.16771189288008
1486,648061,140,665,749,0.04996624472573652,19.72308292331602
1487,648280,120,750,707,0.08496624472573622,94.81033698917012
1488,648420,179,745,705,0.050033755274264013,5.385164807134504
1489,648859,279,785,630,0.10353375527426367,85.0
1490,649676,279,734,727,0.18396624472573597,109.59014554237986
1491,650115,199,772,640,0.16196624472573573,94.93682109698007
1492,650434,199,809,611,0.13496624472573604,47.01063709417264
1493,651092,100,746,712,0.15296624472573628,119.03780911962384
1494,651231,179,750,716,0.153466244725736,5.656854249492381
1495,651430,120,761,723,0.06253375527426375,13.038404810405298
1496,651789,199,751,705,0.06603375527426403,20.591260281974
1497,652068,140,814,715,0.0729662447257362,63.788713735268246
1498,652368,179,766,721,0.207966244725736,48.373546489791295
1499,652667,199,741,703,0.11346624472573597,30.805843601498726
1500,652886,399,722,639,0.1504662447257359,66.76076692189807
1501,653484,618,722,633,0.10846624472573607,6.0
1502,654302,199,717,641,0.0705337552742642,9.433981132056603
1503,654860,199,744,705,0.1364662447257361,69.46221994724903
1504,655558,140,754,719,0.082966244725736,17.204650534085253
1505,655896,239,773,709,0.05896624472573597,21.470910553583888
1506,656176,120,785,707,0.07896624472573599,12.165525060596439
1507,656315,219,771,704,0.10696624472573601,14.317821063276353
1508,656554,120,772,703,0.2004662447257357,1.4142135623730951
1509,656694,239,772,716,0.18196624472573575,13.0
1510,657013,140,824,690,0.13796624472573615,58.137767414994535
1511,658448,179,854,651,0.0650337552742637,49.20365840057018
1512,658688,100,700,676,0.13103375527426397,156.01602481796542
1513,658847,100,719,679,0.12346624472573575,19.235384061671343
1514,658987,180,719,668,0.17953375527426418,11.0
1515,659286,160,753,658,0.104533755274264,35.4400902933387
1516,659545,279,769,739,0.09803375527426406,82.56512580987206
1517,660103,120,683,679,0.1825337552742643,104.86181383134664
1518,660342,180,720,688,0.10996624472573613,38.07886552931954
1519,660542,120,804,639,0.0560337552742638,97.24710792614863
1520,660881,100,850,643,0.13703375527426376,46.17358552246078
1521,661260,219,855,623,0.1995337552742642,20.615528128088304
1522,661559,100,826,619,0.16903375527426379,29.274562336608895
1523,661678,140,838,620,0.19203375527426436,12.041594578792296
1524,661858,159,856,621,0.24353375527426424,18.027756377319946
1525,662037,100,765,600,0.20153375527426398,93.39164844888434
1526,662237,219,797,624,0.23653375527426368,40.0
1527,662655,120,777,628,0.1380337552742641,20.396078054371138
1528,663094,199,750,563,0.22003375527426394,70.3846574190711
1529,663752,120,786,554,0.342533755274264,37.107950630558946
1530,664350,159,836,544,0.2860337552742638,50.99019513592785
1531,664629,140,861,567,0.22003375527426394,33.97057550292606
1532,665008,120,688,557,0.100533755274264,173.2887763243771
1533,665785,180,876,712,0.06453375527426397,243.65754656894993
1534,665985,239,877,734,0.07903375527426393,22.02271554554524
1535,666404,259,829,534,0.1840337552742639,205.67936211491906
1536,666702,259,820,531,0.14403375527426387,9.486832980505138
1537,667181,239,864,524,0.1500337552742641,44.553338819890925
1538,667540,140,667,580,0.24203375527426418,204.80478510034868
1539,667699,120,649,552,0.2005337552742641,33.28663395418648
1540,667839,339,641,545,0.3040337552742636,10.63014581273465
1541,668198,219,630,602,0.27203375527426354,58.05170109479997
1542,668995,100,668,582,0.16753375527426373,42.941821107167776
1543,669294,219,656,628,0.19396624472573576,47.53945729601885
1544,669594,239,783,634,0.14053375527426404,127.1416532848303
1545,669932,139,701,645,0.10153375527426389,82.73451516749222
1546,670491,120,704,646,0.2764662447257362,3.1622776601683795
1547,670690,179,592,261,0.1540337552742641,400.96009776535124
1548,670929,140,598,232,0.14403375527426432,29.614185789921695
1549,671089,319,600,219,0.2545337552742639,13.152946437965905
1550,671787,139,436,497,0.09953375527426411,322.7692674341843
1551,671966,399,506,455,0.20753375527426376,81.6333265278342
1552,672385,159,574,477,0.2435337552742638,71.47027354082255
1553,672584,199,517,473,0.2165337552742641,57.14017850864661
1554,672843,279,616,472,0.159033755274264,99.00505037623081
1555,673282,140,888,614,0.033466244725735894,306.8354607929142
1556,674000,339,820,532,0.07703375527426415,106.5269918846862
1557,674378,160,875,504,0.12553375527426391,61.71709649683789
1558,674578,160,820,570,0.12053375527426402,85.9127464349732
1559,675116,120,809,658,0.14346624472573577,88.68483523128404
1560,675355,199,799,694,0.12096624472573625,37.36308338453881
1561,675834,199,817,555,0.489966244725736,140.1606221447379
1562,676053,179,792,546,0.4219662447257355,26.570660511172846
1563,676572,140,846,543,0.2604662447257362,54.08326913195984
1564,676751,698,759,815,0.30596624472573586,285.5748588373984
1565,677469,439,812,709,0.30496624472573597,118.51160280748886
1566,677927,140,834,660,0.1924662447257357,53.71219600798314
1567,678466,140,813,526,0.16296624472573606,135.63554106501732
1568,678625,279,810,531,0.11096624472573602,5.830951894845301
1569,678924,199,819,604,0.22696624472573612,73.55270219373317
1570,679323,179,747,504,0.14996624472573616,123.2233744059949
1571,679762,140,827,658,0.09396624472573611,173.5396208362805
1572,680120,219,819,689,0.20246624472573593,32.01562118716424
1573,680360,159,797,707,0.1664662447257359,28.42534080710379
1574,680818,199,786,692,0.29296624472573596,18.601075237738275
1575,681038,100,780,690,0.23096624472573568,6.324555320336759
1576,681576,179,688,718,0.4869662447257359,96.16652224137046
1577,681775,598,783,753,0.2684662447257362,101.24228365658294
1578,682493,159,679,672,0.1379662447257357,131.82184947875675
1579,682692,120,650,649,0.10103375527426417,37.013511046643494
1580,682832,219,660,657,0.08203375527426404,12.806248474865697
1581,683889,179,656,615,0.06953375527426386,42.190046219457976
1582,684367,180,631,614,0.1175337552742639,25.019992006393608
1583,684706,140,650,585,0.16903375527426423,34.66987164671943
1584,684965,319,647,569,0.19453375527426386,16.278820596099706
1585,685324,160,644,558,0.11253375527426401,11.40175425099138
1586,685783,159,647,563,0.11603375527426385,5.830951894845301
1587,685982,219,686,517,0.21103375527426405,60.30754513325841
1588,686500,120,635,659,0.07653375527426398,150.88074761214565
1589,686660,419,649,664,0.11546624472573574,14.866068747318506
1590,687178,180,702,646,0.07646624472573604,55.97320787662612
1591,687378,120,716,659,0.16896624472573585,19.1049731745428
1592,687517,219,720,729,0.14396624472573594,70.11419257183242
1593,687757,120,719,706,0.15946624472573578,23.021728866442675
1594,688753,100,762,591,0.14153375527426393,122.77621919573839
1595,689072,159,729,585,0.21403375527426416,33.54101966249684
1596,689272,319,745,501,0.20553375527426399,85.5102333057278
1597,689611,319,736,491,0.2450337552742643,13.45362404707371
1598,690109,120,706,493,0.2445337552742637,30.066592756745816
1599,690548,120,750,488,0.2240337552742644,44.28317965096906
1600,690867,120,728,508,0.27003375527426376,29.732137494637012
1601,691046,199,823,521,0.26203375527426376,95.88534820294495
1602,691285,160,777,409,0.268033755274264,121.07848694132248
1603,691465,199,829,426,0.3535337552742641,54.70831746635972
1604,691684,239,861,452,0.24503375527426385,41.23105625617661
1605,692382,299,737,602,0.21003375527426416,194.6175737183053
1606,692741,139,699,603,0.19503375527426403,38.01315561749642
1607,692980,140,687,585,0.18353375527426374,21.633307652783937
1608,693638,120,777,646,0.15703375527426422,108.72442227944924
1609,693778,239,790,652,0.1760337552742639,14.317821063276353
1610,694236,100,712,650,0.2035337552742642,78.02563681252464
1611,694356,159,715,673,0.1320337552742643,23.194827009486403
1612,694735,100,741,610,0.11503375527426352,68.15423684555495
1613,695333,140,780,657,0.1695337552742644,61.07372593840988
1614,695512,120,819,654,0.15253375527426405,39.11521443121589
1615,695652,159,810,669,0.11353375527426435,17.4928556845359
1616,695971,139,850,665,0.09396624472573611,40.19950248448356
1617,696130,299,855,689,0.0915337552742641,24.515301344262525
1618,696689,139,858,599,0.04453375527426395,90.0499861188218
1619,697187,239,813,781,0.12103375527426374,187.48066566982314
1620,697785,459,874,707,0.13653375527426403,95.90099061010788
1621,698463,259,810,786,0.10696624472573601,101.67103815738285
1622,698762,140,858,688,0.16296624472573606,109.12378292562992
1623,698922,140,847,700,0.19796624472573576,16.278820596099706
1624,699161,718,816,769,0.25096624472573614,75.64390259630977
1625,700038,399,829,766,0.23146624472573585,13.341664064126334
1626,700477,179,725,821,0.30996624472573586,117.64777940955791
1627,700676,339,795,851,0.2149662447257361,76.15773105863909
1628,701035,199,930,815,0.14096624472573627,139.71757226634023
1629,701254,399,901,811,0.2419662447257358,29.274562336608895
1630,701832,179,785,727,0.15996624472573595,143.22011031974526
1631,702072,140,761,697,0.223966244725736,38.41874542459709
1632,702351,219,782,685,0.11196624472573591,24.186773244895647
1633,702610,120,801,679,0.08946624472573594,19.924858845171276
1634,702750,179,786,691,0.19696624472573587,19.209372712298546
1635,703029,100,801,698,0.18696624472573609,16.55294535724685
1636,703846,140,640,259,0.18953375527426397,467.5917022360427
1637,704046,279,639,250,0.3125337552742642,9.055385138137417
1638,704524,478,487,407,0.3340337552742638,218.52459815773602
1639,705022,179,484,359,0.2810337552742639,48.093658625644196
1640,705222,219,487,353,0.3630337552742642,6.708203932499369
1641,705541,100,508,442,0.3380337552742638,91.44397191723465
1642,705880,160,584,485,0.13903375527426398,87.32124598286491
1643,706119,180,447,489,0.14203375527426365,137.05838172107534
1644,706558,199,408,507,0.049966244725736075,42.95346318982906
1645,706956,100,534,454,0.07496624472573599,136.69308687713507
1646,707415,299,887,799,0.3514662447257355,493.592949706537
1647,707734,160,850,807,0.3509662447257358,37.8549864614954
1648,707933,140,849,812,0.3229662447257362,5.0990195135927845
1649,708252,100,813,792,0.6544662447257363,41.182520563948
1650,708372,339,798,764,0.30096624472573597,31.76476034853718
1651,708731,379,751,760,0.29796624472573585,47.16990566028302
1652,709229,179,853,743,0.153466244725736,103.40696301506973
1653,709429,299,876,742,0.1744662447257359,23.021728866442675
1654,709867,180,813,665,0.1265337552742638,99.48869282486326
1655,710725,139,770,855,0.07646624472573604,194.80503073586164
1656,710884,179,741,844,0.10646624472573629,31.016124838541646
1657,711123,319,825,839,0.1689662447257363,84.1486779456457
1658,711462,199,826,843,0.18096624472573586,4.123105625617661
1659,711682,179,829,840,0.10696624472573601,4.242640687119285
1660,711881,120,830,834,0.18246624472573592,6.082762530298219
1661,712020,738,793,844,0.203966244725736,38.3275357934736
1662,712838,359,825,807,0.18596624472573575,48.91829923454004
1663,713416,120,724,671,0.141466244725736,169.4018890095385
1664,713615,479,729,662,0.15853375527426428,10.295630140987
1665,714114,179,727,665,0.14303375527426399,3.605551275463989
1666,714313,219,743,645,0.16553375527426395,25.612496949731394
1667,714553,279,736,652,0.21103375527426405,9.899494936611665
1668,714931,319,707,589,0.17553375527426374,69.35416353759881
1669,715609,100,779,580,0.253533755274264,72.56031973468694
1670,715809,199,845,564,0.16753375527426417,67.91170738539859
1671,716108,100,663,595,0.19603375527426392,184.6212338816963
1672,716407,179,862,710,0.24203375527426418,229.83907413666634
1673,716626,279,791,582,0.17153375527426418,146.37281168304446
1674,716945,100,794,574,0.11296624472573624,8.54400374531753
1675,717065,259,800,568,0.155033755274264,8.48528137423857
1676,717404,199,849,760,0.13753375527426392,198.15398053029367
1677,717703,100,781,573,0.0470337552742639,198.97989848223364
1678,717942,179,840,578,0.06853375527426397,59.21148537234985
1679,718141,100,805,578,0.09753375527426433,35.0
1680,718361,140,847,581,0.2245337552742641,42.1070065428546
1681,718640,180,754,569,0.2610337552742643,93.7709976485267
1682,718839,160,761,586,0.19103375527426403,18.384776310850235
1683,719258,120,731,773,0.20553375527426399,189.39112967612817
1684,719417,159,750,745,0.163033755274264,33.83784863137726
1685,719597,239,795,747,0.1475337552742637,45.044422518220834
1686,720016,259,845,739,0.15353375527426394,50.635955604688654
1687,720314,199,923,728,0.15503375527426444,78.77182237323191
1688,720653,120,842,728,0.21303375527426383,81.0
1689,720933,259,676,739,0.1965337552742641,166.3640586184408
1690,721272,259,771,746,0.24903375527426386,95.25754563287887
1691,721750,120,768,754,0.1355337552742637,8.54400374531753
1692,721929,140,746,712,0.1825337552742643,47.41307836451879
1693,722229,100,811,647,0.2060337552742637,91.92388155425118
1694,722428,140,811,629,0.3125337552742642,18.0
1695,722647,239,764,638,0.2915337552742643,47.853944456021594
1696,722966,498,921,782,0.21053375527426388,213.03755537463343
1697,723883,140,927,779,0.213533755274264,6.708203932499369
1698,724103,498,929,778,0.16903375527426379,2.23606797749979
1699,724621,179,951,777,0.14403375527426387,22.02271554554524
1700,725000,100,796,635,0.16303375527426445,210.21179795625173
1701,725299,319,783,634,0.24203375527426418,13.038404810405298
1702,725698,199,823,628,0.26853375527426415,40.44749683231337
1703,726635,140,785,652,0.19503375527426403,44.94441010848846
1704,726794,160,777,633,0.175033755274264,20.615528128088304
1705,726974,279,740,554,0.17953375527426418,87.23531395025755
1706,727273,120,791,543,0.14803375527426432,52.172789842982326
1707,727532,319,756,532,0.3045337552742642,36.68787265568828
1708,727891,100,811,531,0.3260337552742638,55.00909015790027
1709,728608,239,813,523,0.1970337552742638,8.246211251235321
1710,728868,100,814,542,0.23503375527426407,19.026297590440446
1711,728987,219,863,524,0.2895337552742636,52.20153254455275
1712,729326,379,789,534,0.27953375527426383,74.67261881037788
1713,729725,239,803,541,0.253533755274264,15.652475842498529
1714,729984,100,816,546,0.2725337552742637,13.92838827718412
1715,730104,100,822,545,0.2835337552742643,6.082762530298219
1716,730223,140,817,554,0.30553375527426363,10.295630140987
1717,731001,100,880,779,0.2005337552742641,233.65358974344906
1718,731699,159,787,581,0.24603375527426374,218.7532856896097
1719,732018,120,816,553,0.24903375527426386,40.311288741492746
1720,732496,100,748,632,0.155033755274264,104.23531071570709
1721,732616,179,747,657,0.22003375527426394,25.019992006393608
1722,732915,259,739,652,0.22103375527426383,9.433981132056603
1723,733254,179,762,703,0.18953375527426397,55.94640292279746
1724,733653,499,751,654,0.21203375527426394,50.21951811795888
1725,734171,100,747,646,0.19453375527426386,8.94427190999916
1726,734291,140,784,636,0.14503375527426376,38.3275357934736
1727,734550,120,738,663,0.12703375527426397,53.33854141237835
1728,734849,199,780,632,0.18853375527426408,52.20153254455275
1729,735666,259,642,703,0.2270337552742645,155.1934276958918
1730,735946,219,643,687,0.3720337552742641,16.0312195418814
1731,736185,100,794,629,0.37103375527426374,161.75598906995685
1732,736304,140,822,602,0.3885337552742638,38.897300677553446
1733,736703,100,617,684,0.21803375527426416,220.79175709251467
1734,736823,160,640,685,0.16903375527426379,23.021728866442675
1735,737042,279,619,696,0.1985337552742643,23.706539182259394
1736,737341,239,692,700,0.19253375527426408,73.10950690573696
1737,737600,140,666,685,0.2490337552742643,30.01666203960727
1738,738059,120,736,698,0.30103375527426435,71.19691004531025
1739,738258,179,819,624,0.19053375527426386,111.19802156513397
1740,738458,140,827,617,0.17853375527426385,10.63014581273465
1741,738757,140,776,631,0.2480337552742644,52.88667128870941
1742,739215,160,803,681,0.13253375527426403,56.824290580701486
1743,739674,199,739,701,0.1940337552742637,67.05221845696084
1744,740092,120,774,750,0.06446624472573648,60.21627686929839
1745,740312,279,781,651,0.17403375527426368,99.24716620639605
1746,740710,359,684,713,0.23403375527426373,115.12167476196652
1747,741089,100,672,739,0.17453375527426385,28.635642126552707
1748,741229,140,689,758,0.20253375527426387,25.495097567963924
1749,741707,100,681,741,0.10353375527426367,18.788294228055936
1750,741827,100,692,741,0.11946624472573575,11.0
1751,741947,219,711,762,0.21746624472573606,28.319604517012593
1752,742186,100,718,756,0.137466244725736,9.219544457292887
1753,742346,120,693,758,0.1175337552742639,25.079872407968907
1754,742485,180,744,759,0.10346624472573573,51.0098029794274
1755,743083,139,872,780,0.1380337552742641,129.71121771072848
1756,743482,239,849,742,0.092533755274264,44.41846462902562
1757,743801,120,733,858,0.1330337552742642,164.04877323527901
1758,743940,120,778,876,0.1405337552742636,48.46648326421054
1759,744080,100,768,874,0.1305337552742638,10.198039027185569
1760,744200,259,727,808,0.14853375527426405,77.69813382572325
1761,744698,319,737,769,0.17953375527426418,40.26164427839479
1762,745037,359,743,776,0.2809662447257355,9.219544457292887
1763,745416,239,850,748,0.1624662447257359,110.60289327137876
1764,745675,100,863,749,0.14246624472573632,13.038404810405298
1765,745814,379,870,747,0.10596624472573568,7.280109889280518
1766,746313,279,879,740,0.1169662447257358,11.40175425099138
1767,746612,100,831,742,0.12303375527426397,48.041648597857254
1768,746911,100,762,869,0.31846624472573604,144.53373308677806
1769,747529,140,720,719,0.13853375527426381,155.76905982896602
1770,747788,160,713,716,0.11653375527426357,7.615773105863909
1771,748167,180,709,683,0.16653375527426428,33.24154027718932
1772,748426,379,725,668,0.20403375527426393,21.93171219946131
1773,748825,140,702,688,0.20553375527426399,30.479501308256342
1774,749004,100,699,680,0.21953375527426378,8.54400374531753
1775,749124,140,703,678,0.25303375527426386,4.47213595499958
1776,749463,120,677,747,0.14753375527426416,73.7360156233031
1777,749682,159,766,734,0.2110337552742636,89.94442728707543
1778,749862,100,796,714,0.33003375527426426,36.05551275463989
1779,750121,319,864,746,0.2660337552742642,75.15317691222374
1780,750580,199,920,730,0.09753375527426389,58.240879114244144
1781,750819,618,795,747,0.3639662447257366,126.15070352558483
1782,751576,618,777,750,0.25146624472573587,18.24828759089466
1783,752354,100,882,761,0.12703375527426397,105.57461816175325
1784,752474,419,907,777,0.16903375527426423,29.68164415931166
1785,752912,179,944,781,0.15953375527426372,37.21558813185679
1786,753112,279,945,784,0.20153375527426354,3.1622776601683795
1787,753610,140,825,658,0.27403375527426377,174.0
1788,753849,120,770,624,0.21553375527426377,64.66065264130884
1789,754348,319,874,790,0.2500337552742642,195.88772294352702
1790,754766,259,916,783,0.2100337552742637,42.579337712087536
1791,755145,120,913,779,0.1339662447257357,5.0
1792,755285,259,873,774,0.41546624472573646,40.311288741492746
1793,755584,199,857,722,0.23246624472573574,54.405882034941776
1794,755803,140,655,717,0.12953375527426392,202.06187171260194
1795,756242,120,726,695,0.22003375527426394,74.33034373659252
1796,756601,259,1014,799,0.2475337552742638,306.2025473440742
1797,756900,180,1004,788,0.26103375527426387,14.866068747318506
1798,757099,160,977,690,0.1900337552742637,101.65136496870073
1799,757338,279,972,678,0.20903375527426382,13.0
1800,757737,120,1017,717,0.268033755274264,59.54829972383762
1801,757877,160,1017,726,0.2115337552742642,9.0
1802,758056,100,1018,715,0.1745337552742643,11.045361017187261
1803,758335,199,925,878,0.17553375527426418,187.66459442313567
1804,758574,279,867,878,0.11253375527426401,58.0
1805,758993,319,952,874,0.1825337552742643,85.09406559801923
1806,759332,179,929,871,0.11403375527426363,23.194827009486403
1807,759691,159,986,838,0.20503375527426426,65.86349520030045
1808,760249,120,1026,746,0.07353375527426431,100.31948963187563
1809,760389,339,1024,847,0.11603375527426385,101.01980003939822
1810,760748,239,999,787,0.12853375527426403,65.0
1811,761047,140,1025,789,0.10496624472573624,26.076809620810597
1812,761206,160,1043,772,0.11546624472573574,24.758836806279895
1813,761406,259,1021,774,0.09946624472573573,22.090722034374522
1814,761685,1117,992,739,0.24896624472573636,45.45327270945405
1815,762821,100,993,741,0.20246624472573593,2.23606797749979
1816,762981,199,1020,778,0.16796624472573596,45.803929962395145
1817,763200,160,948,728,0.215966244725736,87.65842800324451
1818,763419,578,993,729,0.19046624472573592,45.0111097397076
1819,764037,419,976,717,0.22696624472573612,20.808652046684813
1820,764576,399,907,756,0.19196624472573598,79.25906888173743
1821,765074,179,1010,699,0.16496624472573584,117.72000679578642
1822,765274,120,1005,695,0.17746624472573602,6.4031242374328485
1823,765413,140,1068,687,0.11046624472573585,63.50590523722971
1824,765573,120,966,654,0.17346624472573557,107.20541031123382
1825,765712,140,994,617,0.08646624472573583,46.400431032480725
1826,765991,857,916,682,0.16696624472573562,101.53324578678651
1827,766888,459,913,673,0.10803375527426384,9.486832980505138
1828,767407,299,855,667,0.09646624472573606,58.309518948453004
1829,767905,160,980,581,0.18703375527426358,151.72672803431834
1830,768105,100,983,570,0.22603375527426417,11.40175425099138
1831,768304,139,871,573,0.24953375527426402,112.04017136723775
1832,768683,100,1040,675,0.2730337552742639,197.39554199626699
1833,769022,259,882,862,0.16253375527426384,244.8121728999602
1834,769301,279,889,883,0.08903375527426372,22.135943621178654
1835,769819,160,822,702,0.1559662447257364,193.00259065618783
1836,769999,160,814,709,0.08346624472573616,10.63014581273465
1837,770218,120,796,676,0.12346624472573575,37.589892258425
1838,770617,478,812,668,0.18703375527426358,17.88854381999832
1839,771135,139,826,714,0.13953375527426415,48.08326112068523
1840,771295,119,824,736,0.10096624472573623,22.090722034374522
1841,771434,140,827,740,0.10946624472573596,5.0
1842,771654,279,874,751,0.11653375527426357,48.27007354458868
1843,771953,120,862,743,0.0779662447257361,14.422205101855956
1844,772152,478,861,757,0.26096624472573593,14.035668847618199
1845,772690,179,853,745,0.16796624472573596,14.422205101855956
1846,772890,479,857,735,0.30546624472573614,10.770329614269007
1847,773408,259,770,756,0.36546624472573663,89.49860334105779
1848,774365,259,783,772,0.25546624472573587,20.615528128088304
1849,774644,239,785,769,0.16096624472573628,3.605551275463989
1850,774903,139,789,760,0.15246624472573567,9.848857801796104
1851,775202,738,748,774,0.25646624472573576,43.32435804486894
1852,775980,179,739,784,0.1664662447257359,13.45362404707371
1853,776179,140,746,775,0.12796624472573592,11.40175425099138
1854,776339,179,741,711,0.10596624472573613,64.19501538281614
1855,776538,140,743,697,0.11396624472573613,14.142135623730951
1856,776718,120,693,748,0.09903375527426395,71.42128534267638
1857,776937,180,728,668,0.1275337552742637,87.32124598286491
1858,777136,638,726,668,0.14503375527426376,2.0
1859,777954,160,721,665,0.13753375527426437,5.830951894845301
1860,778233,139,718,670,0.10946624472573596,5.830951894845301
1861,778851,160,788,773,0.449966244725736,124.53513560437472
1862,779150,180,855,753,0.15446624472573633,69.92138442565336
1863,779349,159,845,750,0.12196624472573614,10.44030650891055
1864,779788,399,755,773,0.23496624472573613,92.89241088485109
1865,780207,299,756,781,0.23546624472573585,8.06225774829855
1866,780526,239,753,784,0.16196624472573617,4.242640687119285
1867,781024,140,834,730,0.14896624472573583,97.3498844375277
1868,781244,319,859,799,0.11596624472573591,73.38937252763509
1869,781602,299,788,770,0.09703375527426372,76.69419795525604
1870,782021,140,857,795,0.08796624472573589,73.38937252763509
1871,782181,299,848,794,0.14396624472573594,9.055385138137417
1872,782500,299,852,795,0.11403375527426407,4.123105625617661
1873,782819,100,851,792,0.09553375527426367,3.1622776601683795
1874,782938,120,807,703,0.11653375527426357,99.28242543370907
1875,783078,319,818,717,0.11003375527426407,17.804493814764857
1876,783417,139,812,721,0.11253375527426357,7.211102550927978
1877,783875,399,815,729,0.10346624472573618,8.54400374531753
1878,784394,219,807,732,0.20496624472573588,8.54400374531753
1879,784633,120,814,729,0.207966244725736,7.615773105863909
1880,784932,120,802,725,0.161466244725736,12.649110640673518
1881,785231,120,808,765,0.23896624472573613,40.44749683231337
1883,787324,179,931,766,0.11903375527426396,123.00406497347964
1884,787524,139,891,767,0.15953375527426372,40.01249804748511
1885,787683,419,880,783,0.11903375527426396,19.4164878389476
1886,788142,538,829,779,0.1624662447257359,51.15662224971465
1887,788720,279,850,786,0.18846624472573614,22.135943621178654
1888,789278,120,774,804,0.35296624472573646,78.10249675906654
1889,789617,239,869,785,0.09196624472573633,96.88137075826292
1890,789896,498,865,783,0.11396624472573569,4.47213595499958
1891,790534,259,774,794,0.09746624472573595,91.6624241442479
1892,790813,199,805,767,0.094966244725736,41.10960958218893
1893,791033,239,796,804,0.11796624472573614,38.07886552931954
1894,791412,100,846,800,0.0729662447257362,50.15974481593781
1895,791571,160,852,791,0.12053375527426402,10.816653826391969
1896,791790,498,776,787,0.16503375527426423,76.10519036176179
1897,792428,638,782,786,0.21103375527426405,6.082762530298219
1898,793106,459,719,812,0.23203375527426395,68.15423684555495
1899,793964,339,855,698,0.3680337552742641,177.45985461506498
1900,794582,120,908,726,0.4765337552742639,59.941638282582836
1901,795040,159,772,705,0.3260337552742638,137.6117727521886
1902,795339,459,712,823,0.312033755274264,132.3782459469833
1903,795838,140,787,822,0.19253375527426408,75.0066663703967
1904,796097,319,869,846,0.217533755274264,85.44003745317531
1905,796615,199,674,821,0.08503375527426416,196.596032513375
1906,796835,339,722,819,0.18896624472573587,48.041648597857254
1907,797293,180,587,851,0.07903375527426393,138.74076545846214
1908,797512,160,651,830,0.054533755274264184,67.35725647619564
1909,797732,259,709,830,0.16896624472573585,58.0
1910,798011,199,775,876,0.14096624472573582,80.44874144447506
1911,798230,140,713,878,0.0999662447257359,62.03224967708329
1912,798390,120,765,853,0.08046624472573649,57.697486947006624
1913,798529,259,799,855,0.08896624472573622,34.058772731852805
1914,798808,359,741,891,0.0600337552742638,68.26419266350405
1915,799187,319,721,839,0.16903375527426379,55.71355310873648
1916,799526,239,733,884,0.08003375527426426,46.57252408878007
1917,799785,279,765,903,0.10153375527426389,37.21558813185679
1918,800084,199,806,900,0.104533755274264,41.10960958218893
1919,800304,479,759,898,0.08946624472573594,47.042533945356304
1920,800982,817,687,740,0.18896624472573587,173.63179432350518
1921,801879,299,755,893,0.16996624472573574,167.4305826305338
1922,802198,100,736,896,0.049033755274264124,19.235384061671343
1923,802317,379,702,826,0.13853375527426381,77.82030583337487
1924,802796,279,814,844,0.19003375527426414,113.43720729989786
1925,803195,259,743,859,0.1345337552742638,72.56721022610694
1926,803474,439,759,830,0.11703375527426418,33.12099032335839
1927,803972,119,694,816,0.08153375527426387,66.49060083951716
1928,804192,120,815,790,0.26496624472573593,123.76186811776881
1929,804431,658,863,854,0.13103375527426397,80.0
1930,805109,259,846,836,0.14596624472573572,24.758836806279895
1931,805388,199,847,845,0.13146624472573576,9.055385138137417
1932,805986,140,713,727,0.1450337552742642,178.54971296532514
1933,806185,179,769,707,0.21253375527426366,59.464274989274024
1934,806444,339,776,708,0.25553375527426425,7.0710678118654755
1935,806923,239,839,709,0.20203375527426415,63.00793600809346
1936,807182,299,802,706,0.20903375527426382,37.12142238654117
1937,807521,439,809,711,0.19603375527426392,8.602325267042627
1938,807980,100,696,720,0.23303375527426384,113.35784048754634
1939,808179,219,776,712,0.1850337552742638,80.39900496896712
1940,808418,339,774,734,0.18653375527426386,22.090722034374522
1941,808777,219,766,799,0.16603375527426367,65.49045732013177
1942,809036,359,783,780,0.15553375527426416,25.495097567963924
1943,809495,179,780,781,0.15453375527426383,3.1622776601683795
1944,809714,160,853,740,0.14803375527426432,83.72574275573791
1945,809894,179,875,728,0.12303375527426397,25.059928172283335
1946,810093,100,883,732,0.12853375527426403,8.94427190999916
1947,810272,319,844,724,0.24153375527426402,39.81205847478876
1948,810631,160,848,732,0.16003375527426433,8.94427190999916
1949,810831,299,813,718,0.1320337552742643,37.69615364994153
1950,811190,179,822,717,0.13896624472573604,9.055385138137417
1951,811628,279,888,722,0.08853375527426399,66.18912297349165
1952,812067,259,924,620,0.13203375527426386,108.16653826391968
1953,812506,179,820,642,0.1875337552742642,106.30145812734649
1954,812705,120,850,639,0.10153375527426389,30.14962686336267
1955,813084,439,802,760,0.10803375527426384,130.17296186228538
