number,time,duration,screen_x,screen_y,avg_dilation
929,353612,299,67,594,0.074966245
930,353931,259,11,594,0.069533755
931,354868,160,86,616,0.187466245
932,355048,100,95,599,0.061466245
933,355207,299,27,599,0.121466245
934,355546,199,54,611,0.134466245
935,355786,160,53,615,0.195966245
936,355985,160,97,670,0.179466245
937,356304,179,87,701,0.118966245
938,356503,139,81,697,0.061966245
939,356723,319,77,738,0.089466245
940,357261,179,2,552,0.066466245
941,357460,140,24,605,0.075966245
942,357680,160,55,599,0.071533755
943,358537,179,43,557,0.120533755
944,359255,199,58,562,0.076966245
945,359494,160,56,560,0.103466245
946,359793,100,22,573,0.168533755
947,360032,279,75,617,0.093466245
948,360331,100,86,595,0.138466245
949,360570,299,75,601,0.116966245
950,361268,558,92,620,0.236466245
951,361926,180,46,618,0.112466245
952,362185,379,102,613,0.227466245
953,362604,339,113,628,0.147966245
954,362963,199,95,635,0.104466245
955,363182,120,94,630,0.109466245
956,363382,319,86,619,0.137966245
957,363780,100,735,580,0.109466245
958,363920,179,727,561,0.147466245
959,364179,140,665,538,0.128533755
960,364339,259,685,535,0.195533755
961,364718,179,170,230,0.154033755
962,364917,179,269,246,0.192533755
963,365116,339,234,252,0.200033755
964,365515,339,35,258,0.203033755
965,365914,199,358,244,0.107033755
966,366153,239,487,74,0.176533755
967,366771,279,560,62,0.147033755
968,367070,578,565,-3,0.221033755
969,367788,139,365,123,0.088033755
970,367947,160,290,270,0.030533755
971,368147,279,67,297,0.064466245
972,368446,159,48,286,0.051966245
973,368625,179,307,297,0.061033755
974,368825,219,241,288,0.104466245
975,369243,259,703,656,0.206966245
976,369782,219,733,586,0.090033755
977,370061,459,730,571,0.111533755
978,370539,120,724,560,0.175533755
979,370719,120,750,563,0.111033755
980,371018,120,698,572,0.115533755
981,371157,179,700,558,0.142533755
982,371357,239,783,577,0.164033755
983,371716,239,696,537,0.227033755
984,372154,140,731,541,0.226033755
985,372314,120,669,541,0.203533755
986,372513,379,704,520,0.260033755
987,373171,120,725,615,0.184033755
988,373310,598,714,597,0.230533755
989,373929,199,718,609,0.279033755
990,374168,379,717,595,0.257533755
991,374706,239,667,589,0.377533755
992,375105,279,715,550,0.306033755
993,375504,279,688,530,0.287533755
994,375803,598,710,565,0.309033755
995,376421,179,779,574,0.140033755
996,376740,139,838,573,0.196533755
997,376899,100,722,573,0.205533755
998,377398,199,88,617,0.242533755
999,377617,199,59,583,0.206533755
1000,377836,139,88,592,0.244033755
1001,377996,199,125,594,0.191033755
1002,378215,758,94,625,0.246533755
1003,379132,140,804,578,0.116533755
1004,379352,219,751,575,0.243033755
1005,379691,219,791,585,0.244533755
1006,379990,199,131,627,0.204533755
1007,380209,259,105,630,0.257533755
1008,381086,179,402,294,0.186533755
1009,381286,140,495,287,0.141033755
1010,381445,319,601,270,0.128033755
1011,381784,140,524,281,0.100033755
1012,381983,319,580,273,0.097033755
1013,382402,159,593,273,0.097533755
1014,382581,179,602,273,0.108533755
1015,382781,219,598,279,0.100533755
1016,383120,399,500,221,0.127533755
1017,383538,120,497,221,0.127533755
1018,383678,778,500,226,0.213033755
1019,384476,219,413,272,0.156533755
1020,384795,100,617,253,0.066033755
1021,384914,120,644,235,0.061033755
1022,385373,279,15,290,0.055466245
1023,385672,279,57,275,0.117533755
1024,385971,219,332,277,0.158533755
1025,386270,239,26,267,0.132033755
1026,386689,558,438,192,0.135966245
1027,387287,279,29,202,0.119533755
1028,387586,259,25,171,0.102033755
1029,387865,100,23,166,0.116033755
1030,388104,359,442,142,0.216533755
1031,388563,199,20,174,0.202033755
1032,388782,598,-7,192,0.165033755
1033,389560,140,1236,219,0.025466245
1034,389719,678,1285,192,0.198033755
1035,390457,219,1165,624,0.129533755
1036,390716,120,1192,502,0.060033755
1037,391155,120,74,594,0.162033755
1038,391454,180,51,644,0.160533755
1039,391773,359,47,171,0.118533755
1040,392251,239,1018,740,0.053966245
1041,392610,439,92,118,0.170533755
1042,393108,379,10,173,0.108533755
1043,393527,160,60,177,0.032966245
1044,393707,279,293,174,0.073533755
1045,394006,279,433,176,0.082533755
1046,394305,199,140,186,0.144533755
1047,394544,259,32,186,0.131033755
1048,394903,439,416,139,0.124533755
1049,395401,179,51,163,0.144033755
1050,395601,678,9,179,0.129533755
1051,396298,120,61,199,0.042533755
1052,396498,120,349,206,0.067033755
1053,396637,140,363,189,0.035966245
1054,396817,259,32,184,0.052533755
1055,397096,339,11,182,0.054966245
1056,397455,339,52,184,0.046466245
1057,397834,399,246,185,0.077033755
1058,398252,279,316,193,0.128533755
1059,398591,179,14,185,0.091533755
1060,398811,179,-8,311,0.078533755
1061,399189,199,66,581,0.055033755
1062,399588,179,20,591,0.129533755
1063,399807,140,42,605,0.082033755
1064,400047,179,12,569,0.137533755
1065,400346,319,45,568,0.143033755
1066,400725,439,47,569,0.118533755
1067,401283,179,10,543,0.164533755
1068,401602,199,72,547,0.147033755
1069,402001,160,21,544,0.205533755
1070,402200,160,23,542,0.170533755
1071,402379,139,71,560,0.180033755
1072,402539,140,71,546,0.064033755
1073,402698,259,72,565,0.175033755
1074,403177,179,22,512,0.180533755
1075,403376,180,39,536,0.148033755
1076,403815,140,11,576,0.114533755
1077,404074,199,56,592,0.091533755
1078,404413,200,100,596,0.125033755
1079,404672,279,36,583,0.155033755
1080,405211,159,58,545,0.129033755
1081,405729,239,65,605,0.102033755
1082,405988,259,60,606,0.109033755
1083,406327,219,30,603,0.209033755
1084,406766,479,62,621,0.176033755
1085,407324,120,78,717,0.246033755
1086,407464,279,71,706,0.239033755
1087,407882,199,12,588,0.282033755
1088,408261,279,66,610,0.219533755
1089,408680,100,63,611,0.207533755
1090,408799,140,34,618,0.185533755
1091,408999,140,4,619,0.176533755
1092,409696,120,52,596,0.069533755
1093,409836,199,59,599,0.085033755
1094,410075,319,82,614,0.074533755
1095,410494,239,19,612,0.127533755
1096,410773,259,24,619,0.098033755
1097,411292,100,85,629,0.194466245
1098,413106,120,91,710,0.200466245
1099,413405,140,43,713,0.114033755
1100,413564,120,42,697,0.139033755
1101,413804,180,81,728,0.115033755
1102,414003,319,109,735,0.119466245
1103,414342,339,43,726,0.175033755
1104,414800,678,84,736,0.180033755
1105,415498,379,96,745,0.170533755
1106,415957,179,79,710,0.115033755
1107,416156,459,74,650,0.166033755
1108,416635,259,74,645,0.188033755
1109,416914,219,77,685,0.203033755
1110,417153,379,82,678,0.203533755
1111,417552,120,83,653,0.140033755
1112,417751,139,44,574,0.180033755
1113,417911,259,42,576,0.158033755
1114,418190,179,26,607,0.157533755
1115,418489,140,73,608,0.076533755
1116,418967,120,76,635,0.072033755
1117,419107,100,111,725,0.086533755
1118,419246,100,106,724,0.111033755
1119,420064,100,35,651,
1120,420443,100,56,669,
1121,420582,140,59,661,
1122,421021,259,47,601,0.483966245
1123,421360,279,56,565,0.329966245
1124,421679,239,29,603,0.254466245
1125,421938,100,54,615,0.156466245
1126,422137,100,57,619,0.254466245
1127,422496,618,77,748,0.350966245
1128,423134,179,88,683,0.245966245
1129,423354,219,38,601,0.220966245
1130,423673,299,68,612,0.126966245
1131,424031,379,32,604,0.101466245
1132,424430,180,84,612,0.061966245
1133,424729,379,37,596,0.110533755
1134,425128,279,40,601,0.090466245
1135,425467,140,41,589,0.037033755
1136,425626,179,62,583,0.051466245
1137,425886,319,21,587,0.069466245
1138,426424,199,58,570,0.160966245
1139,426743,259,73,604,0.097466245
1140,427042,977,24,578,0.243466245
1141,428039,299,100,606,0.156466245
1142,428358,439,82,613,0.132466245
1143,429136,359,89,686,0.112466245
1144,429514,100,-5,588,0.053466245
1145,429634,558,42,602,0.088033755
1146,430372,120,84,585,0.072033755
1147,430810,179,16,579,0.128533755
1148,431010,299,73,588,0.122533755
1149,431349,160,147,606,0.058466245
1150,431648,160,97,657,0.065533755
1151,432226,160,51,614,0.115533755
1152,432545,160,105,252,0.091033755
1153,432724,219,34,256,0.137533755
1154,432964,219,40,188,0.191533755
1155,433203,578,37,165,0.216533755
1156,433881,199,65,658,0.109533755
1157,434100,179,43,629,0.121533755
1158,434339,140,68,616,0.049466245
1159,434539,100,120,635,0.060533755
1160,434658,319,112,626,0.116533755
1161,435117,479,104,669,0.203466245
1162,435635,239,37,599,0.216966245
1163,435894,179,80,624,0.121966245
1164,436433,139,92,422,0.111033755
1165,436592,179,241,412,0.142533755
1166,436811,100,308,387,0.175033755
1167,437071,159,717,555,0.207533755
1168,437649,219,701,534,0.288033755
1169,438048,139,714,545,0.186033755
1170,438267,758,690,539,0.149533755
1171,439044,139,727,514,0.074533755
1172,439244,120,655,528,0.181033755
1173,439383,319,681,540,0.121033755
1174,439782,578,666,522,0.143533755
1175,440380,179,678,506,0.191033755
1176,440580,179,723,551,0.163033755
1177,440779,179,722,528,0.205533755
1178,440978,140,785,541,0.235033755
1179,441397,319,731,535,0.196533755
1180,441796,120,717,568,0.224033755
1181,441935,259,668,549,0.215033755
1182,442434,239,771,539,0.166033755
1183,443251,319,737,627,0.146966245
1184,443909,180,107,568,0.129533755
1185,444128,140,56,593,0.122033755
1186,444288,279,61,554,0.137033755
1187,444707,100,104,572,0.105033755
1188,444926,159,87,615,0.139533755
1189,445165,339,107,641,0.089533755
1190,445743,100,725,608,0.144533755
1191,445863,279,762,574,0.109033755
1192,446441,140,156,261,0.194033755
1193,446700,279,300,216,0.234533755
1194,446999,319,234,197,0.265533755
1195,447378,100,376,158,0.216033755
1196,447598,180,47,198,0.215533755
1197,447797,239,32,196,0.170033755
1198,448096,279,368,193,0.178533755
1199,448515,718,429,178,0.156533755
1200,449252,319,603,178,0.156533755
1201,449591,339,597,177,0.145533755
1202,450309,179,419,188,0.163533755
1203,450509,219,491,209,0.179033755
1204,450788,180,17,207,0.168033755
1205,450987,339,43,195,0.233033755
1206,451386,479,298,208,0.227533755
1207,451884,100,414,190,0.049033755
1208,452084,279,58,190,0.072533755
1209,452403,259,308,190,0.079533755
1210,452682,339,246,193,0.102033755
1211,453080,379,311,189,0.109033755
1212,453539,140,665,738,0.226966245
1213,453878,180,716,651,0.043966245
1214,454077,120,763,660,0.099966245
1215,454217,299,750,624,0.148033755
1216,454636,120,747,625,0.075966245
1217,454775,100,737,611,0.060966245
1218,455094,120,103,594,0.072466245
1219,455294,160,152,622,0.119466245
1220,455473,199,103,605,0.730466245
1221,455732,239,103,662,0.111966245
1222,456211,359,754,619,0.197966245
1223,456669,239,731,628,0.221966245
1224,457068,199,758,620,0.142466245
1225,457367,180,754,528,0.141466245
1226,457566,179,809,590,0.150466245
1227,457766,239,742,595,0.091533755
1228,458065,180,743,594,0.096033755
1229,458264,100,740,575,0.084033755
1230,458384,259,749,595,0.131033755
1231,458822,160,752,585,0.115033755
1232,459002,179,739,582,0.144033755
1233,459221,140,711,594,0.101033755
1234,459381,179,753,596,0.056033755
1235,459959,140,715,597,0.180033755
1236,460278,120,703,590,0.115033755
1237,460617,140,713,602,0.112466245
1238,460856,160,787,644,0.224466245
1239,461115,140,758,687,0.278966245
1240,461514,139,471,210,0.108466245
1241,461733,100,428,187,0.077533755
1242,461913,180,588,172,0.154533755
1243,462152,339,591,168,0.150033755
1244,462770,179,718,170,0.103533755
1245,463009,120,566,175,0.063033755
1246,463149,558,603,171,0.114533755
1247,463727,160,614,181,0.054966245
1248,463906,100,617,181,0.052033755
1249,464026,658,444,174,0.083466245
1250,464704,478,597,178,0.127466245
1251,465202,279,609,189,0.072466245
1252,465501,120,602,195,0.034466245
1253,465701,299,608,181,0.043966245
1254,466020,698,616,177,0.104466245
1255,466837,100,624,179,0.046966245
1256,466997,179,438,185,0.107466245
1257,468014,120,620,220,0.252466245
1258,468153,140,601,177,0.152966245
1259,468353,140,450,179,0.124033755
1260,468512,279,453,169,0.173033755
1261,468811,678,427,172,0.140533755
1262,469529,199,590,182,0.104533755
1263,469808,179,431,184,0.072033755
1264,471383,180,433,162,0.656966245
1265,471702,1236,419,184,0.232533755
1266,473058,120,55,208,0.187533755
1267,473197,239,39,203,0.199033755
1268,473457,180,304,196,0.200033755
1269,473656,279,216,200,0.178533755
1270,474075,219,43,201,0.177033755
1271,474314,219,261,200,0.146033755
1272,474553,479,232,196,0.144033755
1273,475151,279,54,206,0.125033755
1274,475490,578,238,193,0.115466245
1275,476148,179,23,203,0.080533755
1276,476387,100,79,596,0.029033755
1277,477165,299,22,587,0.067466245
1278,478062,179,259,234,0.097966245
1279,478261,399,229,209,0.098033755
1280,478700,259,34,201,0.088033755
1281,479099,140,45,586,0.073966245
1282,479298,120,31,568,0.027533755
1283,479458,279,61,541,0.075966245
1284,479817,100,59,545,0.077966245
1285,480215,140,22,567,0.054533755
1286,480714,239,53,543,0.059033755
1287,481113,159,56,540,0.071966245
1288,481332,219,16,548,0.077966245
1289,481591,359,55,581,0.073966245
1290,481970,100,62,525,0.082966245
1291,482189,140,57,524,0.060466245
1292,482568,100,39,591,0.084533755
1293,482747,100,121,274,0.074033755
1294,482867,439,42,216,0.125533755
1295,483365,100,16,528,0.132033755
1296,483984,359,55,563,0.124466245
1297,484582,179,15,545,0.072466245
1298,484781,179,58,559,0.195966245
1299,485020,299,80,593,0.162966245
1300,485419,140,95,568,0.047466245
1301,485718,140,18,581,0.054533755
1302,485918,120,48,571,0.083533755
1303,486057,100,46,589,0.067533755
1304,486216,140,56,581,0.126466245
1305,486396,160,68,588,0.098033755
1306,486675,279,26,608,0.081966245
1307,487413,199,29,625,0.164966245
1308,487792,160,56,631,0.204466245
1309,488131,219,706,746,0.247966245
1310,488489,459,708,818,0.223966245
1311,488968,199,674,797,0.142466245
1312,489287,259,701,804,0.190966245
1313,489566,140,708,809,0.174466245
1314,489726,219,723,809,0.189466245
1315,489965,100,710,804,0.345466245
1316,490543,120,36,588,0.063466245
1317,490683,239,45,536,0.146033755
1318,490982,379,42,528,0.240533755
1319,491480,180,45,608,0.220533755
1320,491679,179,49,607,0.206533755
1321,491879,120,63,604,0.108533755
1322,492337,120,746,790,0.079533755
1323,492577,179,701,798,0.093966245
1324,492876,199,724,761,0.077966245
1325,493334,199,727,704,0.513466245
1326,493613,100,710,711,0.478966245
1327,493753,140,791,592,0.124466245
1328,494251,259,686,493,0.118533755
1329,494630,239,704,439,0.171533755
1330,494909,219,808,419,0.187033755
1331,495468,140,323,555,0.137466245
1332,495687,100,516,503,0.109466245
1333,496006,180,777,758,0.081033755
1334,496225,120,725,828,0.080966245
1335,496604,339,756,799,0.089466245
1336,496963,259,737,803,0.170466245
1337,497701,160,92,556,0.161966245
1338,497900,359,64,611,0.080033755
1339,498338,100,750,770,0.088966245
1340,498678,279,726,810,0.159466245
1341,499196,279,586,325,0.072033755
1342,499635,160,208,359,0.097033755
1343,499874,179,282,176,0.107533755
1344,500073,179,456,208,0.098533755
1345,500272,119,403,198,0.097033755
1346,500472,339,31,202,0.121533755
1347,500871,179,285,211,0.049533755
1348,501070,180,237,205,0.097033755
1349,501269,1017,424,200,0.065533755
1350,502306,558,428,208,0.090033755
1351,502884,160,490,209,0.060966245
1352,503223,399,421,197,0.229466245
1353,503642,180,412,201,0.061533755
1354,505377,339,425,192,0.444966245
1355,505755,259,430,210,0.162966245
1356,506074,120,435,198,0.062033755
1357,506393,817,435,203,0.103533755
1358,507450,100,428,206,0.075966245
1359,507928,299,36,222,0.179533755
1360,508248,120,38,192,0.183533755
1361,508427,199,294,192,0.184533755
1362,508646,319,220,197,0.196533755
1363,508985,120,217,213,0.208033755
1364,509125,399,46,213,0.277033755
1365,509563,199,293,219,0.318533755
1366,509783,259,219,217,0.294533755
1367,510122,179,48,222,0.249033755
1368,510461,538,53,592,0.192533755
1369,511059,339,52,575,0.158533755
1370,511418,219,35,589,0.134033755
1371,511657,259,54,574,0.189533755
1372,511936,359,51,547,0.160533755
1373,512454,100,-21,540,0.112533755
1374,512574,120,22,538,0.076033755
1375,512813,319,69,540,0.116466245
1376,513152,339,64,543,0.091533755
1377,513551,239,752,584,0.066966245
1378,514009,179,166,167,0.174033755
1379,514209,738,39,206,0.204033755
1380,515006,299,242,222,0.174533755
1381,515565,658,694,533,0.197533755
1382,516302,439,666,530,0.195533755
1383,516801,219,700,526,0.164033755
1384,517040,179,707,525,0.168033755
1385,517239,339,700,529,0.176033755
1386,517698,199,662,514,0.216533755
1387,517917,120,661,529,0.126533755
1388,518097,319,724,549,0.059966245
1389,518456,139,717,584,0.081033755
1390,518735,100,724,580,0.099533755
1391,519094,179,716,580,0.060533755
1392,519393,299,57,547,0.126966245
1393,519811,100,789,567,0.067966245
1394,520011,100,730,576,0.106466245
1395,520130,100,719,565,0.109966245
1396,520409,100,722,588,0.150466245
1397,520529,140,720,580,0.137966245
1398,521087,180,691,591,0.113533755
1399,521346,180,694,582,0.124533755
1400,521645,120,731,590,0.096033755
1401,522124,140,65,546,0.142033755
1402,522423,180,72,537,0.150533755
1403,522682,140,32,541,0.136533755
1404,522981,120,25,530,0.068533755
1405,523121,140,29,542,0.077966245
1406,523420,120,12,530,0.093466245
1407,523579,180,9,545,0.128966245
1408,523779,120,84,563,0.085966245
1409,523918,160,91,568,0.125966245
1410,524178,937,77,577,0.152966245
1411,525493,160,681,554,0.050533755
1412,525733,199,705,580,0.214533755
1413,525972,239,678,583,0.209533755
1414,526530,339,740,589,0.165033755
1415,526929,140,769,606,0.088033755
1416,527407,140,755,640,0.202466245
1417,527706,120,739,664,0.064466245
1418,527846,140,741,652,0.117966245
1419,528006,339,741,665,0.221966245
1420,528683,100,736,702,0.044466245
1421,528803,120,751,731,0.288966245
1422,529341,180,748,608,0.126466245
1423,529700,219,742,589,0.091466245
1424,529999,140,755,643,0.155966245
1425,530338,100,748,637,0.034466245
1426,530458,120,754,597,0.066533755
1427,530637,179,763,682,0.040033755
1428,530877,140,745,681,0.154966245
1429,531255,179,753,692,0.137966245
1430,531455,160,749,669,0.110466245
1431,531634,140,753,649,0.141966245
1432,532113,100,249,179,0.112033755
1433,532232,219,443,203,0.109533755
1434,532472,399,427,216,0.161033755
1435,533229,100,85,214,0.077533755
1436,533429,120,38,229,0.074533755
1437,533628,120,261,214,0.151533755
1438,534585,419,504,239,0.106466245
1439,535083,439,434,203,0.133533755
1440,535622,140,64,239,0.114533755
1441,535781,219,39,234,0.145033755
1442,536040,199,262,239,0.147033755
1443,536260,299,232,236,0.177033755
1444,536579,219,313,226,0.206033755
1445,536818,279,426,224,0.237533755
1446,537137,179,209,221,0.186033755
1447,537336,159,224,226,0.204533755
1448,537516,419,44,233,0.211033755
1449,538014,498,232,229,0.170533755
1450,538533,319,312,232,0.124533755
1451,538871,140,159,244,0.101033755
1452,539031,419,49,239,0.109533755
1453,539809,239,243,240,0.093033755
1454,540307,139,71,526,0.100033755
1455,540626,758,258,231,0.199033755
1456,541942,239,58,544,0.243033755
1457,542301,179,49,527,0.209533755
1458,542759,120,63,573,0.054033755
1459,542939,140,10,557,0.166466245
1460,543118,120,30,531,0.073033755
1461,543298,180,132,299,0.071033755
1462,543497,219,29,269,0.099033755
1463,543736,279,39,224,0.117533755
1464,544035,439,236,221,0.198033755
1465,544514,359,45,240,0.192533755
1466,545132,279,219,251,0.185033755
1467,545491,120,47,581,0.204033755
1468,545790,399,41,535,0.195533755
1469,546208,160,45,537,0.235533755
1470,546388,179,43,532,0.271033755
1471,546886,279,22,549,0.221533755
1472,547185,279,71,562,0.235533755
1473,547484,239,65,563,0.252533755
1474,547843,120,104,577,0.181533755
1475,548142,339,44,562,0.228533755
1476,548601,219,9,578,0.154033755
1477,548860,259,24,579,0.195533755
1478,549179,120,29,562,0.162533755
1479,549797,120,56,586,0.127033755
1480,549937,219,55,584,0.160033755
1481,550296,219,86,616,0.152533755
1482,550535,100,0,604,0.127533755
1483,550894,140,48,611,0.096033755
1484,551153,160,62,600,0.090033755
1485,551352,179,83,635,0.148033755
1486,551572,140,73,722,0.144533755
1487,551871,239,72,660,0.177033755
1488,552130,239,80,651,0.226533755
1489,552529,100,72,606,0.377533755
1490,552668,359,77,727,0.355033755
1491,553047,219,77,709,0.435033755
1492,553286,319,66,665,0.421533755
1493,553625,140,68,723,0.335033755
1494,553825,578,51,694,0.322533755
1495,554482,379,77,707,0.234533755
1496,554881,279,49,722,0.189533755
1497,555180,419,47,715,0.127533755
1498,555818,160,98,735,0.090533755
1499,556018,179,90,722,0.138533755
1500,556317,279,76,709,0.196033755
1501,556616,199,54,552,0.203533755
1502,557214,179,46,606,0.190533755
1503,557513,179,669,601,0.149033755
1504,558011,120,694,505,0.171533755
1505,558311,698,652,513,0.252533755
1506,559208,139,695,586,0.147033755
1507,559367,179,685,597,0.138533755
1508,559606,199,660,580,0.241033755
1509,559826,319,716,588,0.253033755
1510,560424,199,720,644,0.135533755
1511,560643,139,754,657,0.154533755
1512,560823,100,752,668,0.160466245
1513,560942,140,720,660,0.105966245
1514,561600,100,714,640,0.149033755
1515,561740,179,715,634,0.164533755
1516,561939,179,720,609,0.210033755
1517,562139,179,727,609,0.227533755
1518,562398,179,733,692,0.174533755
1519,562637,239,722,678,0.100033755
1520,563056,120,732,581,0.153533755
1521,563793,239,803,629,0.146033755
1522,564092,279,698,615,0.147533755
1523,564392,179,692,612,0.108533755
1524,564830,180,670,609,0.105033755
1525,565109,219,672,617,0.179033755
1526,565428,100,734,667,0.186033755
1527,565648,219,76,682,0.174533755
1528,565986,100,67,705,0.184533755
1529,566385,120,733,636,0.161533755
1530,566604,180,749,630,0.198033755
1531,566804,100,696,693,0.156533755
1532,567023,199,58,718,0.211533755
1533,567243,160,35,706,0.198533755
1534,567422,598,43,707,0.159033755
1535,568080,379,99,722,0.094966245
1536,568518,239,102,731,0.082966245
1537,568778,219,92,747,0.087533755
1538,569017,139,112,733,0.148033755
1539,569176,179,106,736,0.195033755
1540,569515,140,707,664,0.212033755
1541,569735,160,753,668,0.179533755
1542,570173,279,740,719,0.199033755
1543,570572,279,757,757,0.152533755
1544,571130,120,760,725,0.125033755
1545,571589,160,758,723,0.095033755
1546,572067,139,755,669,0.144033755
1547,572227,219,745,666,0.126533755
1548,572586,219,741,643,0.204533755
1549,573284,199,758,694,0.154033755
1550,573563,179,781,730,0.072966245
1551,573762,319,749,762,0.132966245
1552,574181,120,787,699,0.059533755
1553,574320,120,778,683,0.113533755
1554,574460,199,871,663,0.126533755
1555,575257,179,267,230,0.207533755
1556,575457,120,447,210,0.227533755
1557,575596,100,423,209,0.274533755
1558,575716,1017,419,223,0.313533755
1559,576952,180,389,205,0.165033755
1560,577152,1595,427,222,0.132533755
1561,579803,199,398,207,0.375966245
1562,580022,299,429,243,0.292466245
1563,580341,618,433,226,0.178533755
1564,580979,798,430,233,0.139533755
1565,583073,120,464,256,0.539966245
1566,583252,199,416,221,0.483466245
1567,583492,160,45,237,0.150033755
1568,584090,160,87,220,0.256033755
1569,584369,120,358,231,0.257533755
1570,584528,219,253,234,0.220533755
1571,584788,957,421,245,0.146533755
1572,585784,159,187,244,0.170533755
1573,585964,199,238,252,0.173033755
1574,586203,239,29,246,0.207533755
1575,586462,179,45,243,0.233533755
1576,586741,199,284,230,0.225033755
1577,586961,738,232,244,0.284033755
1578,587718,479,50,246,0.250033755
1579,588516,120,40,586,0.227533755
1580,588855,279,3,600,0.235533755
1581,589154,219,48,608,0.155033755
1582,589393,199,63,614,0.062033755
1583,589612,219,73,587,0.087466245
1584,589991,160,49,550,0.107966245
1585,590250,439,87,692,0.190466245
1586,590749,179,102,683,0.257466245
1587,590968,259,105,690,0.272466245
1588,591247,180,113,704,0.195466245
1589,591447,379,90,676,0.252966245
1590,591945,419,110,680,0.105466245
1591,592503,120,717,729,0.068466245
1592,592643,100,728,657,0.144966245
1593,592862,259,722,720,0.093466245
1594,593161,558,740,687,0.168033755
1595,593759,179,750,774,0.156466245
1596,593979,179,737,713,0.120533755
1597,594278,140,736,636,0.062533755
1598,594437,120,743,656,0.097466245
1599,594657,379,743,677,0.129466245
1600,595275,140,772,679,0.154533755
1601,595534,139,283,180,0.265533755
1602,595733,239,66,231,0.255033755
1603,595992,160,43,256,0.240533755
1604,596172,897,252,246,0.272533755
1605,597089,179,90,251,0.190033755
1606,597288,518,48,255,0.197033755
1607,597847,259,56,667,0.159033755
1608,598584,120,728,721,0.124033755
1609,598784,139,742,701,0.106533755
1610,599123,140,778,669,0.167033755
1611,599461,180,756,703,0.182033755
1612,599661,159,739,688,0.136033755
1613,599940,259,736,693,0.175533755
1614,600259,160,747,764,0.106533755
1615,600438,100,741,764,0.091033755
1616,600718,279,734,632,0.103533755
1617,601156,379,758,692,0.123033755
1618,601674,140,737,695,0.136033755
1619,601834,199,747,684,0.108466245
1620,602074,159,764,699,0.104466245
1621,602412,339,743,681,0.354466245
1622,602931,219,702,673,0.206033755
1623,603170,219,708,692,0.145033755
1624,603409,199,707,684,0.109033755
1625,603728,419,761,704,0.096466245
1626,604167,120,758,706,0.127966245
1627,604526,299,758,698,0.159966245
1628,604845,219,726,676,0.096466245
1629,605263,498,748,682,0.168533755
1630,606160,219,776,674,0.096033755
1631,606739,100,785,687,0.144966245
1632,606938,180,787,726,0.217466245
1633,607177,140,829,726,0.179966245
1634,607437,219,732,680,0.150466245
1635,610387,100,96,671,0.195966245
1636,610846,319,756,701,0.348966245
1637,611185,219,738,730,0.232966245
1638,611424,159,765,729,0.163466245
1639,611683,120,732,719,0.103966245
1640,612401,439,774,691,0.327966245
1641,613139,140,244,186,0.107533755
1642,613298,239,431,242,0.167033755
1643,613637,100,105,250,0.192033755
1644,613757,279,45,250,0.126533755
1645,614136,279,243,261,0.097033755
1646,614794,219,592,255,0.103966245
1647,615132,120,418,247,0.061033755
1648,615432,379,463,246,0.094966245
1649,615830,179,463,238,0.057533755
1650,616030,419,466,234,0.138533755
1651,616548,518,422,233,0.123033755
1652,617086,219,437,232,0.168533755
1653,617365,160,569,244,0.144033755
1654,617585,120,606,247,0.135533755
1655,617744,159,598,244,0.130533755
1656,618063,140,405,263,0.096033755
1657,618322,239,484,298,0.183533755
1658,618741,179,482,300,0.163533755
1659,618960,339,406,244,0.179533755
1660,619339,199,404,246,0.108533755
1661,619558,578,242,258,0.129533755
1662,620177,239,28,267,0.110033755
1663,620516,140,315,263,0.123033755
1664,620715,179,224,257,0.156033755
1665,621174,219,421,219,0.196533755
1666,621413,100,435,228,0.201533755
1667,621532,459,412,193,0.266033755
1668,622051,139,427,161,0.322533755
1669,622210,199,409,141,0.321533755
1670,622469,120,175,177,0.244533755
1671,622609,120,224,173,0.274533755
1672,622848,100,228,156,0.286033755
1673,622968,219,13,176,0.284033755
1674,623207,120,-10,184,0.265033755
1675,623367,219,15,311,0.220533755
1676,623606,139,10,276,0.193033755
1677,623765,279,93,272,0.230033755
1678,624064,160,18,203,0.197033755
1679,624284,299,264,261,0.176033755
1680,624603,179,5,202,0.100533755
1681,624802,279,36,168,0.133533755
1682,625101,120,-9,166,0.062033755
1683,625301,120,336,159,0.070533755
1684,625440,179,435,163,0.083033755
1685,625639,179,285,185,0.069033755
1686,625839,160,233,187,0.105533755
1687,626038,339,59,176,0.165533755
1688,626397,419,234,169,0.151033755
1689,627095,259,66,183,0.086033755
1690,627474,199,38,168,0.095466245
1691,627713,758,241,163,0.087533755
1692,628510,159,42,188,0.099033755
1693,628690,319,42,179,0.093966245
1694,629089,179,69,685,0.292966245
1695,629308,120,97,753,0.126466245
1696,629607,279,80,718,0.111466245
1697,629926,199,77,710,0.073966245
1698,630305,160,34,510,0.081033755
1699,630903,219,69,543,0.102466245
1700,631182,379,64,606,0.068533755
1701,631581,140,49,600,0.112033755
1702,631920,299,18,592,0.065466245
1703,632338,219,11,603,0.052466245
1704,632578,100,11,602,0.158966245
1705,632877,180,16,589,0.080033755
1706,633076,239,81,586,0.114966245
1707,633335,259,81,586,0.100033755
1708,634133,180,79,592,0.114033755
