number,time,duration,screen_x,secrren_y
2390,1174530,199,464,254
2391,1174750,1595,476,252
2392,1176724,100,395,501
2393,1177162,120,993,419
2394,1177960,339,58,188
2395,1178378,219,447,290
2396,1178618,160,409,384
2397,1179236,279,922,406
2398,1179554,459,894,283
2399,1180053,219,512,463
2400,1180472,100,348,564
2401,1180631,140,330,537
2402,1180950,140,935,360
2403,1181130,239,939,369
2404,1181429,199,241,229
2405,1181728,538,38,222
2406,1182725,219,965,348
2407,1183024,199,183,390
2408,1183243,140,177,398
2409,1183502,100,315,573
2410,1184001,179,874,239
2411,1184399,100,964,297
2412,1184718,140,960,300
2413,1185037,140,415,430
2414,1185596,179,998,330
2415,1185795,179,637,437
2416,1186194,120,615,518
2417,1186413,160,730,225
2418,1186692,439,584,176
2419,1187151,160,588,179
2420,1187550,120,605,288
2421,1187948,100,936,366
2422,1188168,479,895,263
2423,1188965,299,714,256
2424,1189284,499,664,272
2425,1190002,160,646,264
2426,1190181,100,500,266
2427,1190361,219,491,255
2428,1190720,239,208,441
2429,1191078,100,242,495
2430,1191278,120,776,473
2431,1191418,140,808,488
2432,1191637,120,786,532
2433,1191976,139,675,611
2434,1192594,120,134,122
2435,1192793,100,124,128
2436,1192933,299,393,40
2437,1193331,339,764,282
2438,1193910,140,761,286
2439,1194667,100,222,489
2440,1194787,100,209,484
2441,1194926,159,207,471
2442,1195365,120,717,143
2443,1195544,239,116,87
2444,1195824,259,125,60
2445,1196541,339,19,13
2446,1197000,319,463,343
2447,1197598,179,651,460
2448,1198236,379,778,448
2449,1198714,259,855,400
2450,1199014,199,805,338
2451,1199273,339,800,183
2452,1199711,100,450,318
2453,1199891,100,449,324
2454,1200050,140,683,504
2455,1200668,179,799,520
2456,1200967,199,555,101
2457,1201227,319,138,107
2458,1201566,120,140,116
2459,1202024,199,920,52
2460,1202263,359,1256,68
2461,1202722,179,1316,224
2462,1202921,399,1344,330
2463,1203420,160,553,433
2464,1204078,379,592,559
2465,1204915,119,624,25
2466,1205134,658,731,17
2467,1205832,120,405,221
