number,time,duration,screen_x,secrren_y
2405,890090,100,723,526
2406,890290,100,671,503
2407,890449,179,665,504
2408,890669,259,698,507
2409,890948,120,693,516
2410,891087,339,669,534
2411,891446,120,670,532
2412,891586,179,716,553
2413,891905,120,771,535
2414,892084,160,117,566
2415,892264,359,56,587
2416,892642,279,91,594
2417,892961,1396,62,594
2418,894377,299,97,608
2419,894696,120,115,625
2420,894875,239,757,546
2421,895135,179,709,599
2422,895434,120,729,570
2423,895573,139,740,572
2424,895832,120,740,548
2425,896032,199,676,538
2426,896251,299,702,534
2427,896570,200,749,529
2428,896889,658,687,542
2429,897567,140,685,551
2430,897726,239,711,560
2431,898165,239,714,577
2432,898424,120,797,580
2433,898644,199,857,573
2434,898863,160,762,561
2435,899122,179,55,626
2436,899341,199,195,226
2437,899561,160,61,227
2438,899740,279,62,178
2439,900039,259,36,173
2440,900338,359,230,174
2441,900817,140,1224,214
2442,901016,180,1270,191
2443,901216,279,1230,153
2444,901514,379,1148,124
2445,901933,160,1034,158
2446,902152,100,1030,181
2447,902412,498,49,173
2448,902950,598,43,263
2449,903568,259,37,238
2450,903847,239,53,195
2451,904106,937,48,276
2452,905063,179,41,229
2453,905263,1715,40,190
2454,906997,479,53,172
2455,907496,419,41,170
2456,907974,239,234,188
2457,908233,140,223,190
2458,908393,379,225,178
2459,908792,179,240,206
2460,908991,199,28,214
2461,909230,598,36,196
2462,909848,1635,40,220
2463,911543,419,38,253
2464,912002,359,29,254
2465,912420,558,24,236
2466,916009,120,179,297
2467,916149,419,85,235
2468,916587,1196,237,238
2469,920375,120,565,859
2470,920575,219,111,673
2471,921013,160,120,633
2472,921293,180,52,588
2473,921592,120,105,613
2474,922210,319,720,606
2475,922549,160,709,565
2476,922728,120,764,562
2477,923346,199,54,265
2478,923565,239,35,246
2479,923825,359,44,251
2480,924502,100,50,625
2481,924642,140,59,567
2482,925160,100,13,574
2483,925300,120,21,566
2484,925898,100,22,577
2485,926018,159,36,589
2486,926197,100,14,584
2487,926516,120,23,590
2488,926736,159,74,607
2489,926915,359,80,602
2490,927912,100,651,507
2491,928689,140,675,554
2492,928889,179,709,560
2493,929148,120,673,568
2494,929507,100,698,560
2495,929686,319,675,549
2496,930025,140,666,546
2497,930205,159,699,557
2498,930683,100,806,564
2499,930922,160,79,587
2500,931102,120,85,591
2501,931241,219,35,591
2502,931540,120,70,597
2503,931839,140,76,610
2504,932099,100,740,603
2505,932238,120,760,614
2506,932477,140,715,585
2507,932677,140,837,596
2508,933136,120,750,612
2509,933395,159,812,588
2510,933773,399,75,608
2511,934212,139,155,553
2512,934690,219,722,562
2513,935069,179,176,193
2514,935269,139,235,166
2515,935468,279,28,163
2516,935767,279,228,145
2517,936305,120,1246,189
2518,936445,598,1283,183
2519,937063,638,1273,202
2520,937861,120,174,150
2521,938000,299,55,162
2522,938319,259,-6,185
2523,938598,538,56,166
2524,939156,180,31,224
2525,939356,179,44,202
2526,939575,199,265,196
2527,939794,439,226,200
2528,940353,140,66,619
2529,940552,179,52,579
2530,941908,239,11,593
2531,942287,259,24,582
2532,942785,199,33,593
2533,943004,140,26,593
2534,943224,578,24,605
2535,943822,419,63,628
2536,944580,120,39,595
2537,944739,160,41,593
2538,944918,140,83,630
2539,945178,179,65,620
2540,945576,179,727,610
2541,945796,120,671,610
2542,945995,199,693,649
2543,946214,120,680,583
2544,946872,199,723,581
2545,947171,239,676,584
2546,947431,219,708,577
2547,947670,120,703,585
2548,947810,100,731,622
2549,948168,180,825,614
2550,948826,139,73,620
2551,948986,160,58,606
2552,949185,160,629,580
2553,949365,199,700,567
2554,949664,379,747,607
2555,950162,120,95,608
2556,950302,140,81,600
2557,951099,100,59,631
2558,951598,140,78,709
2559,951757,199,120,703
2560,951996,239,48,693
2561,952275,199,45,712
2562,952654,219,104,739
2563,952953,120,92,746
2564,953093,339,106,744
2565,953452,538,114,739
2566,954090,120,683,637
2567,954349,140,730,645
2568,954648,100,738,653
2569,954768,159,731,634
2570,955246,279,722,627
2571,955545,179,715,616
2572,955964,100,807,613
2573,956123,299,744,617
2574,956682,239,720,620
2575,957160,259,695,629
2576,957479,140,701,623
2577,957639,179,785,679
2578,957838,139,766,672
2579,957998,120,763,652
2580,958177,100,739,733
2581,958296,159,741,731
2582,958476,299,749,705
2583,958795,120,726,730
2584,958934,319,751,708
2585,959393,180,739,698
2586,959592,120,746,699
2587,959812,439,755,744
2588,960270,100,755,757
2589,960549,199,753,657
2590,960769,179,750,640
2591,961427,100,84,736
2592,961746,120,106,731
2593,961945,139,726,642
2594,962464,160,730,590
2595,962723,100,727,594
2596,962842,120,674,572
2597,963042,120,709,578
2598,963241,100,704,568
2599,963361,279,695,617
2600,963839,100,749,611
2601,964019,180,835,604
2602,964238,160,726,596
2603,964437,160,731,603
2604,964637,160,695,673
2605,964856,339,719,655
2606,965454,100,689,655
2607,965574,140,685,648
2608,966172,259,84,755
2609,966571,279,726,650
2610,967109,239,742,649
2611,967846,180,121,663
2612,968126,179,133,253
2613,968325,279,66,225
2614,968644,359,244,223
2615,969063,558,44,227
2616,970040,219,729,673
2617,970319,140,725,653
2618,970618,120,733,621
2619,970817,180,718,647
2620,971116,120,730,617
2621,971256,259,708,564
2622,971595,299,756,674
2623,971914,299,734,611
2624,972233,219,710,566
2625,972771,279,704,589
2626,973130,160,709,602
2627,973609,100,70,762
2628,973808,179,170,259
2629,974007,179,252,232
2630,974207,219,229,230
2631,974506,180,40,239
2632,974745,199,62,720
2633,975204,179,89,775
2634,975602,120,115,262
2635,975762,140,53,230
2636,975941,339,230,242
2637,976699,100,708,690
2638,977237,160,784,655
2639,977536,339,695,594
2640,978015,219,734,608
2641,978533,140,704,607
2642,978792,239,742,629
2643,979091,120,758,760
2644,979291,299,749,783
2645,979610,159,747,696
2646,979949,119,736,702
2647,980088,100,741,711
2648,980228,140,782,764
2649,980387,180,760,725
2650,980626,140,753,726
2651,980906,279,706,598
2652,981384,219,671,591
2653,981643,140,697,589
2654,981803,179,687,590
2655,982640,419,677,599
2656,983179,100,61,724
2657,983378,179,670,543
2658,983677,140,670,537
2659,983896,359,697,574
2660,984435,140,672,600
2661,984594,259,682,592
2662,985033,140,722,632
2663,985192,120,731,631
2664,985671,239,703,620
2665,986069,379,56,665
2666,986887,159,42,674
2667,987086,199,50,656
2668,987326,259,46,658
2669,987724,140,60,635
2670,988382,120,680,621
2671,988721,379,690,567
2672,989359,199,727,593
2673,989598,100,707,609
2674,989758,100,703,618
2675,990256,239,731,613
2676,990555,120,793,625
2677,990914,120,202,215
2678,991174,339,43,177
2679,991752,180,1282,221
2680,991951,937,1286,175
2681,992988,140,124,130
2682,993167,558,52,199
2683,993765,299,39,230
2684,994084,140,40,236
2685,994244,379,40,197
2686,994662,199,269,203
2687,994882,538,230,207
2688,995440,179,220,224
2689,995739,2074,30,209
2690,997833,120,42,261
2691,998032,140,258,255
2692,998192,259,230,265
2693,998630,120,224,240
2694,998869,239,761,645
2695,999288,120,702,628
2696,999448,299,721,620
2697,1000026,100,79,724
2698,1000345,179,64,713
2699,1000883,359,715,637
2700,1001262,399,719,633
2701,1001840,259,792,639
2702,1002319,120,732,647
2703,1002737,179,699,655
2704,1002976,299,109,718
2705,1003296,179,77,779
2706,1003495,578,90,718
2707,1004232,279,80,797
2708,1004532,778,55,820
2709,1005469,140,812,744
2710,1005628,199,760,710
2711,1006864,100,11,214
