number,time,duration,screen_x,screen_y,avg_dilation,saccadic_length
1007,380209,259,105,630,0.2575337552742636,26.1725046566048
1008,381086,179,402,294,0.18653375527426386,448.44732132102206
1009,381286,140,495,287,0.1410337552742642,93.26306878931231
1010,381445,319,601,270,0.12803375527426386,107.35455276791944
1011,381784,140,524,281,0.10003375527426384,77.78174593052023
1012,381983,319,580,273,0.09703375527426372,56.568542494923804
1013,382402,159,593,273,0.09753375527426389,13.0
1014,382581,179,602,273,0.10853375527426401,9.0
1015,382781,219,598,279,0.10053375527426445,7.211102550927978
1016,383120,399,500,221,0.12753375527426414,113.87712676389407
1017,383538,120,497,221,0.1275337552742637,3.0
1018,383678,778,500,226,0.21303375527426383,5.830951894845301
1019,384476,219,413,272,0.1565337552742636,98.41239759298622
1020,384795,100,617,253,0.06603375527426403,204.88289338058462
1021,384914,120,644,235,0.061033755274264134,32.449961479175904
1022,385373,279,15,290,0.055466244725736136,631.4000316756407
1023,385672,279,57,275,0.1175337552742639,44.598206241955516
1024,385971,219,332,277,0.15853375527426428,275.00727263110696
1025,386270,239,26,267,0.1320337552742643,306.1633550900565
1026,386689,558,438,192,0.13596624472573593,418.7708203779246
1027,387287,279,29,202,0.11953375527426369,409.12223112414705
1028,387586,259,25,171,0.10203375527426362,31.25699921617557
1029,387865,100,23,166,0.11603375527426385,5.385164807134504
1030,388104,359,442,142,0.2165337552742641,419.68678797407955
1031,388563,199,20,174,0.20203375527426415,423.2115310338318
1032,388782,598,-7,192,0.16503375527426378,32.449961479175904
1033,389560,140,1236,219,0.025466244725735887,1243.2932075741426
1034,389719,678,1285,192,0.19803375527426414,55.94640292279746
1035,390457,219,1165,624,0.12953375527426392,448.35700061446573
1036,390716,120,1192,502,0.060033755274264244,124.95199078045935
1037,391155,120,74,594,0.1620337552742641,1121.7789443557942
1038,391454,180,51,644,0.16053375527426406,55.036351623268054
1039,391773,359,47,171,0.11853375527426424,473.0169130168603
1040,392251,239,1018,740,0.05396624472573608,1125.434138455023
1041,392610,439,92,118,0.17053375527426384,1115.5088524973703
1042,393108,379,10,173,0.10853375527426401,98.73702446397704
1043,393527,160,60,177,0.03296624472573617,50.15974481593781
1044,393707,279,293,174,0.07353375527426431,233.01931250435015
1045,394006,279,433,176,0.08253375527426376,140.0142849854971
1046,394305,199,140,186,0.14453375527426404,293.17059879871994
1047,394544,259,32,186,0.13103375527426397,108.0
1048,394903,439,416,139,0.12453375527426447,386.86560974064366
1049,395401,179,51,163,0.14403375527426387,365.78819007726315
1050,395601,678,9,179,0.12953375527426392,44.94441010848846
1051,396298,120,61,199,0.04253375527426373,55.71355310873648
1052,396498,120,349,206,0.06703375527426436,288.0850568842473
1053,396637,140,363,189,0.035966244725736285,22.02271554554524
1054,396817,259,32,184,0.05253375527426396,331.03776219639957
1055,397096,339,11,182,0.05496624472573597,21.095023109728988
1056,397455,339,52,184,0.046466244725735795,41.048751503547585
1057,397834,399,246,185,0.07703375527426415,194.0025773024678
1058,398252,279,316,193,0.12853375527426403,70.45565981523414
1059,398591,179,14,185,0.0915337552742641,302.105941682715
1060,398811,179,-8,311,0.0785337552742642,127.90621564255585
1061,399189,199,66,581,0.05503375527426391,279.95713957675736
1062,399588,179,20,591,0.12953375527426392,47.07440918375928
1063,399807,140,42,605,0.08203375527426404,26.076809620810597
1064,400047,179,12,569,0.13753375527426437,46.861498055439924
1065,400346,319,45,568,0.14303375527426399,33.015148038438355
1066,400725,439,47,569,0.11853375527426424,2.23606797749979
1067,401283,179,10,543,0.16453375527426406,45.221676218380054
1068,401602,199,72,547,0.147033755274264,62.12889826803627
1069,402001,160,21,544,0.20553375527426399,51.088159097779204
1070,402200,160,23,542,0.17053375527426384,2.8284271247461903
1071,402379,139,71,560,0.1800337552742639,51.264022471905186
1072,402539,140,71,546,0.0640337552742638,14.0
1073,402698,259,72,565,0.175033755274264,19.026297590440446
1074,403177,179,22,512,0.18053375527426407,72.86288492778748
1075,403376,180,39,536,0.14803375527426388,29.410882339705484
1076,403815,140,11,576,0.1145337552742638,48.82622246293481
1077,404074,199,56,592,0.0915337552742641,47.75981574503821
1078,404413,200,100,596,0.1250337552742642,44.181444068749045
1079,404672,279,36,583,0.15503375527426355,65.30696746902278
1080,405211,159,58,545,0.1290337552742642,43.9089968002003
1081,405729,239,65,605,0.1020337552742645,60.40695324215582
1082,405988,259,60,606,0.10903375527426373,5.0990195135927845
1083,406327,219,30,603,0.20903375527426382,30.14962686336267
1084,406766,479,62,621,0.1760337552742639,36.71511950137164
1085,407324,120,78,717,0.24603375527426374,97.32420048477151
1086,407464,279,71,706,0.23903375527426407,13.038404810405298
1087,407882,199,12,588,0.2820337552742642,131.9280106724876
1088,408261,279,66,610,0.21953375527426378,58.309518948453004
1089,408680,100,63,611,0.20753375527426376,3.1622776601683795
1090,408799,140,34,618,0.1855337552742644,29.832867780352597
1091,408999,140,4,619,0.17653375527426407,30.01666203960727
1092,409696,120,52,596,0.06953375527426386,53.225933528685054
1093,409836,199,59,599,0.08503375527426416,7.615773105863909
1094,410075,319,82,614,0.07453375527426376,27.459060435491963
1095,410494,239,19,612,0.12753375527426414,63.0317380372777
1096,410773,259,24,619,0.09803375527426406,8.602325267042627
1097,411292,100,85,629,0.19446624472573637,61.814237842102365
1098,413106,120,91,710,0.20046624472573615,81.2219182240853
1099,413405,140,43,713,0.11403375527426407,48.093658625644196
1100,413564,120,42,697,0.13903375527426443,16.0312195418814
1101,413804,180,81,728,0.11503375527426396,49.8196748283246
1102,414003,319,109,735,0.11946624472573575,28.861739379323623
1103,414342,339,43,726,0.175033755274264,66.61080993352356
1104,414800,678,84,736,0.1800337552742639,42.20189569201838
1105,415498,379,96,745,0.17053375527426384,15.0
1106,415957,179,79,710,0.11503375527426352,38.91015291668744
1107,416156,459,74,650,0.16603375527426412,60.207972893961475
1108,416635,259,74,645,0.18803375527426391,5.0
1109,416914,219,77,685,0.20303375527426448,40.11234224026316
1110,417153,379,82,678,0.2035337552742642,8.602325267042627
1111,417552,120,83,653,0.14003375527426387,25.019992006393608
1112,417751,139,44,574,0.1800337552742639,88.10221336606703
1113,417911,259,42,576,0.1580337552742641,2.8284271247461903
1114,418190,179,26,607,0.15753375527426394,34.88552708502482
1115,418489,140,73,608,0.07653375527426398,47.01063709417264
1116,418967,120,76,635,0.07203375527426426,27.16615541441225
1117,419107,100,111,725,0.08653375527426421,96.56603957913983
1118,419246,100,106,724,0.11103375527426396,5.0990195135927845
1122,421021,259,47,601,0.4839662447257358,136.41847382227965
1123,421360,279,56,565,0.3299662447257359,37.107950630558946
1124,421679,239,29,603,0.254466244725736,46.61544808322666
1125,421938,100,54,615,0.15646624472573611,27.730849247724095
1126,422137,100,57,619,0.254466244725736,5.0
1127,422496,618,77,748,0.3509662447257358,130.54118124178285
1128,423134,179,88,683,0.2459662447257358,65.92419889539804
1129,423354,219,38,601,0.2209662447257359,96.04165762834376
1130,423673,299,68,612,0.1269662447257356,31.953090617340916
1131,424031,379,32,604,0.10146624472573595,36.87817782917155
1132,424430,180,84,612,0.061966244725736086,52.61178575186362
1133,424729,379,37,596,0.11053375527426379,49.64876634922564
1134,425128,279,40,601,0.09046624472573628,5.830951894845301
1135,425467,140,41,589,0.03703375527426411,12.041594578792296
1136,425626,179,62,583,0.05146624472573613,21.840329667841555
1137,425886,319,21,587,0.06946624472573637,41.19465984809196
1138,426424,199,58,570,0.16096624472573628,40.718546143004666
1139,426743,259,73,604,0.0974662447257364,37.16180835212409
1140,427042,977,24,578,0.24346624472573586,55.47071299343465
1141,428039,299,100,606,0.15646624472573611,80.99382692526635
1142,428358,439,82,613,0.1324662447257361,19.313207915827967
1143,429136,359,89,686,0.11246624472573608,73.33484846919642
1144,429514,100,-5,588,0.053466244725736356,135.79396157414365
1145,429634,558,42,602,0.08803375527426427,49.040799340956916
1146,430372,120,84,585,0.07203375527426426,45.31004303683677
1147,430810,179,16,579,0.12853375527426403,68.26419266350405
1148,431010,299,73,588,0.1225337552742638,57.706152185014034
1149,431349,160,147,606,0.058466244725735805,76.15773105863909
1150,431648,160,97,657,0.06553375527426386,71.42128534267638
1151,432226,160,51,614,0.11553375527426413,62.96824596572466
1152,432545,160,105,252,0.09103375527426394,366.0054644400818
1153,432724,219,34,256,0.13753375527426392,71.11258679024411
1154,432964,219,40,188,0.1915337552742642,68.26419266350405
1155,433203,578,37,165,0.2165337552742641,23.194827009486403
1156,433881,199,65,658,0.1095337552742639,493.79449166632065
1157,434100,179,43,629,0.12153375527426347,36.40054944640259
1158,434339,140,68,616,0.04946624472573591,28.178005607210743
1159,434539,100,120,635,0.06053375527426352,55.362442142665635
1160,434658,319,112,626,0.11653375527426357,12.041594578792296
1161,435117,479,104,669,0.20346624472573582,43.73785545725808
1162,435635,239,37,599,0.21696624472573633,96.89685237405806
1163,435894,179,80,624,0.1219662447257357,49.73932046178355
1164,436433,139,92,422,0.11103375527426396,202.35612172603032
1165,436592,179,241,412,0.14253375527426426,149.33519344079613
1166,436811,100,308,387,0.175033755274264,71.5122367151245
1167,437071,159,717,555,0.2075337552742642,442.15947349344447
1168,437649,219,701,534,0.28803375527426356,26.40075756488817
1169,438048,139,714,545,0.18603375527426413,17.029386365926403
1170,438267,758,690,539,0.14953375527426394,24.73863375370596
1171,439044,139,727,514,0.07453375527426376,44.654227123532216
1172,439244,120,655,528,0.18103375527426424,73.348483283569
1173,439383,319,681,540,0.12103375527426374,28.635642126552707
1174,439782,578,666,522,0.1435337552742637,23.430749027719962
1175,440380,179,678,506,0.19103375527426403,20.0
1176,440580,179,723,551,0.163033755274264,63.63961030678928
1177,440779,179,722,528,0.20553375527426399,23.021728866442675
1178,440978,140,785,541,0.23503375527426407,64.32728814430156
1179,441397,319,731,535,0.19653375527426364,54.3323108288245
1180,441796,120,717,568,0.2240337552742635,35.84689665786984
1181,441935,259,668,549,0.21503375527426405,52.55473337388365
1182,442434,239,771,539,0.16603375527426367,103.4842983258813
1183,443251,319,737,627,0.14696624472573605,94.33981132056604
1184,443909,180,107,568,0.12953375527426392,632.7566672900413
1185,444128,140,56,593,0.12203375527426408,56.79788728465171
1186,444288,279,61,554,0.13703375527426376,39.319206502675
1187,444707,100,104,572,0.10503375527426373,46.61544808322666
1188,444926,159,87,615,0.13953375527426415,46.238512086787566
1189,445165,339,107,641,0.08953375527426388,32.802438933713454
1190,445743,100,725,608,0.14453375527426404,618.8804407961202
1191,445863,279,762,574,0.10903375527426373,50.24937810560445
1192,446441,140,156,261,0.19403375527426414,682.0593815790528
1193,446700,279,300,216,0.2345337552742639,150.86749152816188
1194,446999,319,234,197,0.26553375527426404,68.6804193347711
1195,447378,100,376,158,0.21603375527426394,147.2582765076381
1196,447598,180,47,198,0.21553375527426422,331.4226908345293
1197,447797,239,32,196,0.17003375527426368,15.132745950421556
1198,448096,279,368,193,0.17853375527426385,336.0133925902359
1199,448515,718,429,178,0.1565337552742645,62.81719509815764
1200,449252,319,603,178,0.15653375527426405,174.0
1201,449591,339,597,177,0.1455337552742635,6.082762530298219
1202,450309,179,419,188,0.16353375527426417,178.33956375409244
1203,450509,219,491,209,0.17903375527426357,75.0
1204,450788,180,17,207,0.1680337552742639,474.0042193905029
1205,450987,339,43,195,0.23303375527426384,28.635642126552707
1206,451386,479,298,208,0.22753375527426423,255.3311575190149
1207,451884,100,414,190,0.04903375527426368,117.38824472663352
1208,452084,279,58,190,0.07253375527426398,356.0
1209,452403,259,308,190,0.07953375527426365,250.0
1210,452682,339,246,193,0.10203375527426406,62.07253821135398
1211,453080,379,311,189,0.10903375527426418,65.12296062065974
1212,453539,140,665,738,0.22696624472573568,653.2357920383727
1213,453878,180,716,651,0.04396624472573629,100.84641788382967
1214,454077,120,763,660,0.09996624472573634,47.853944456021594
1215,454217,299,750,624,0.14803375527426388,38.27531841800928
1216,454636,120,747,625,0.07596624472573588,3.1622776601683795
1217,454775,100,737,611,0.06096624472573575,17.204650534085253
1218,455094,120,103,594,0.0724662447257356,634.2278770284385
1219,455294,160,152,622,0.11946624472573575,56.43580423808985
1220,455473,199,103,605,0.730466244725736,51.86520991955976
1221,455732,239,103,662,0.11196624472573591,57.0
1222,456211,359,754,619,0.1979662447257362,652.4185772952821
1223,456669,239,731,628,0.22196624472573623,24.698178070456937
1224,457068,199,758,620,0.14246624472573588,28.160255680657446
1225,457367,180,754,528,0.141466244725736,92.0869154657707
1226,457566,179,809,590,0.1504662447257359,82.87943049997388
1227,457766,239,742,595,0.0915337552742641,67.1863081289633
1228,458065,180,743,594,0.09603375527426428,1.4142135623730951
1229,458264,100,740,575,0.08403375527426382,19.235384061671343
1230,458384,259,749,595,0.13103375527426397,21.93171219946131
1231,458822,160,752,585,0.11503375527426396,10.44030650891055
1232,459002,179,739,582,0.14403375527426432,13.341664064126334
1233,459221,140,711,594,0.10103375527426417,30.463092423455635
1234,459381,179,753,596,0.05603375527426424,42.04759208325728
1235,459959,140,715,597,0.1800337552742639,38.01315561749642
1236,460278,120,703,590,0.11503375527426396,13.892443989449804
1237,460617,140,713,602,0.11246624472573563,15.620499351813308
1238,460856,160,787,644,0.22446624472573573,85.0881895447306
1239,461115,140,758,687,0.2789662447257357,51.86520991955976
1240,461514,139,471,210,0.10846624472573607,556.6848300429966
1241,461733,100,428,187,0.07753375527426387,48.76474136094644
1242,461913,180,588,172,0.15453375527426383,160.70158679988197
1243,462152,339,591,168,0.1500337552742641,5.0
1244,462770,179,718,170,0.10353375527426412,127.01574705523721
1245,463009,120,566,175,0.06303375527426391,152.08221460775746
1246,463149,558,603,171,0.1145337552742638,37.21558813185679
1247,463727,160,614,181,0.05496624472573597,14.866068747318506
1248,463906,100,617,181,0.05203375527426379,3.0
1249,464026,658,444,174,0.08346624472573572,173.1415605797753
1250,464704,478,597,178,0.1274662447257362,153.05227865013967
1251,465202,279,609,189,0.07246624472573604,16.278820596099706
1252,465501,120,602,195,0.03446624472573623,9.219544457292887
1253,465701,299,608,181,0.04396624472573629,15.231546211727817
1254,466020,698,616,177,0.10446624472573562,8.94427190999916
1255,466837,100,624,179,0.04696624472573596,8.246211251235321
1256,466997,179,438,185,0.10746624472573574,186.09674903124989
1257,468014,120,620,220,0.2524662447257362,185.33483212823216
1258,468153,140,601,177,0.15296624472573628,47.01063709417264
1259,468353,140,450,179,0.12403375527426386,151.0132444522665
1260,468512,279,453,169,0.1730337552742638,10.44030650891055
1261,468811,678,427,172,0.14053375527426404,26.1725046566048
1262,469529,199,590,182,0.104533755274264,163.3064603743526
1263,469808,179,431,184,0.07203375527426381,159.0125781188394
1264,471383,180,433,162,0.6569662447257358,22.090722034374522
1265,471702,1236,419,184,0.23253375527426412,26.076809620810597
1266,473058,120,55,208,0.1875337552742642,364.7903507495778
1267,473197,239,39,203,0.19903375527426403,16.76305461424021
1268,473457,180,304,196,0.20003375527426437,265.09243670840556
1269,473656,279,216,200,0.17853375527426385,88.09086218218096
1270,474075,219,43,201,0.1770337552742638,173.0028901492689
1271,474314,219,261,200,0.1460337552742641,218.0022935659164
1272,474553,479,232,196,0.14403375527426432,29.274562336608895
1273,475151,279,54,206,0.1250337552742642,178.2806775845324
1274,475490,578,238,193,0.11546624472573619,184.45866745696716
1275,476148,179,23,203,0.08053375527426399,215.23243250030885
1276,476387,100,79,596,0.029033755274264106,396.9697721489635
1277,477165,299,22,587,0.0674662447257357,57.706152185014034
1278,478062,179,259,234,0.09796624472573612,425.17996189848833
1279,478261,399,229,209,0.09803375527426406,39.05124837953327
1280,478700,259,34,201,0.08803375527426427,195.1640335717624
1281,479099,140,45,586,0.0739662447257361,385.1571108002551
1282,479298,120,31,568,0.02753375527426405,22.80350850198276
1283,479458,279,61,541,0.07596624472573588,40.36087214122113
1284,479817,100,59,545,0.0779662447257361,4.47213595499958
1285,480215,140,22,567,0.054533755274264184,43.04648650006177
1286,480714,239,53,543,0.059033755274264355,39.20459156782532
1287,481113,159,56,540,0.07196624472573587,4.242640687119285
1288,481332,219,16,548,0.0779662447257361,40.792156108742276
1289,481591,359,55,581,0.0739662447257361,51.088159097779204
1290,481970,100,62,525,0.082966244725736,56.43580423808985
1291,482189,140,57,524,0.06046624472573603,5.0990195135927845
1292,482568,100,39,591,0.08453375527426399,69.3757882838098
1293,482747,100,121,274,0.07403375527426403,327.43396280776983
1294,482867,439,42,216,0.12553375527426391,98.00510190801293
1295,483365,100,16,528,0.13203375527426386,313.0814590485997
1296,483984,359,55,563,0.12446624472573609,52.40229002629561
1297,484582,179,15,545,0.07246624472573604,43.86342439892262
1298,484781,179,58,559,0.19596624472573643,45.221676218380054
1299,485020,299,80,593,0.16296624472573606,40.496913462633174
1300,485419,140,95,568,0.04746624472573613,29.154759474226502
1301,485718,140,18,581,0.054533755274264184,78.08969202141856
1302,485918,120,48,571,0.0835337552742641,31.622776601683793
1303,486057,100,46,589,0.06753375527426408,18.110770276274835
1304,486216,140,56,581,0.12646624472573587,12.806248474865697
1305,486396,160,68,588,0.09803375527426406,13.892443989449804
1306,486675,279,26,608,0.0819662447257361,46.51881339845203
1307,487413,199,29,625,0.16496624472573584,17.26267650163207
1308,487792,160,56,631,0.20446624472573616,27.65863337187866
1309,488131,219,706,746,0.24796624472573603,660.0946901770988
1310,488489,459,708,818,0.223966244725736,72.02777242147643
1311,488968,199,674,797,0.14246624472573588,39.96248240537617
1312,489287,259,701,804,0.19096624472573565,27.892651361962706
1313,489566,140,708,809,0.1744662447257359,8.602325267042627
1314,489726,219,723,809,0.18946624472573648,15.0
1315,489965,100,710,804,0.34546624472573617,13.92838827718412
1316,490543,120,36,588,0.06346624472573614,707.7654978875419
1317,490683,239,45,536,0.1460337552742641,52.773099207835045
1318,490982,379,42,528,0.24053375527426413,8.54400374531753
1319,491480,180,45,608,0.22053375527426367,80.05623023850174
1320,491679,179,49,607,0.20653375527426387,4.123105625617661
1321,491879,120,63,604,0.10853375527426357,14.317821063276353
1322,492337,120,746,790,0.07953375527426365,707.8735762832231
1323,492577,179,701,798,0.09396624472573611,45.70557952810576
1324,492876,199,724,761,0.0779662447257361,43.56604182158393
1325,493334,199,727,704,0.5134662447257363,57.07889277132134
1326,493613,100,710,711,0.4789662447257359,18.384776310850235
1327,493753,140,791,592,0.12446624472573609,143.95138068111746
1328,494251,259,686,493,0.11853375527426424,144.31216164966833
1329,494630,239,704,439,0.17153375527426418,56.92099788303083
1330,494909,219,808,419,0.18703375527426402,105.90561835898981
1331,495468,140,323,555,0.137466244725736,503.7072562510888
1332,495687,100,516,503,0.10946624472573552,199.88246546408217
1333,496006,180,777,758,0.08103375527426371,364.89176477415873
1334,496225,120,725,828,0.08096624472573577,87.20091742636656
1335,496604,339,756,799,0.08946624472573594,42.44997055358225
1336,496963,259,737,803,0.1704662447257359,19.4164878389476
1337,497701,160,92,556,0.16196624472573617,690.6764799817639
1338,497900,359,64,611,0.08003375527426426,61.71709649683789
1339,498338,100,750,770,0.08896624472573622,704.1853449199294
1340,498678,279,726,810,0.15946624472573623,46.647615158762406
1341,499196,279,586,325,0.07203375527426426,504.801941359183
1342,499635,160,208,359,0.09703375527426372,379.52602018833966
1343,499874,179,282,176,0.10753375527426412,197.39554199626699
1344,500073,179,456,208,0.09853375527426378,176.91806012954132
1345,500272,119,403,198,0.09703375527426372,53.9351462406472
1346,500472,339,31,202,0.12153375527426435,372.0215047547655
1347,500871,179,285,211,0.04953375527426429,254.159398803192
1348,501070,180,237,205,0.09703375527426461,48.373546489791295
1349,501269,1017,424,200,0.0655337552742643,187.06683297688022
1350,502306,558,428,208,0.09003375527426405,8.94427190999916
1351,502884,160,490,209,0.06096624472573575,62.00806399170998
1352,503223,399,421,197,0.22946624472573607,70.03570517957252
1353,503642,180,412,201,0.06153375527426386,9.848857801796104
1354,505377,339,425,192,0.4449662447257361,15.811388300841896
1355,505755,259,430,210,0.16296624472573606,18.681541692269406
1356,506074,120,435,198,0.062033755274264024,13.0
1357,506393,817,435,203,0.10353375527426367,5.0
1358,507450,100,428,206,0.07596624472573588,7.615773105863909
1359,507928,299,36,222,0.17953375527426418,392.3263947276553
1360,508248,120,38,192,0.18353375527426374,30.066592756745816
1361,508427,199,294,192,0.18453375527426408,256.0
1362,508646,319,220,197,0.19653375527426364,74.16872656315464
1363,508985,120,217,213,0.20803375527426393,16.278820596099706
1364,509125,399,46,213,0.2770337552742643,171.0
1365,509563,199,293,219,0.318533755274264,247.07286374670934
1366,509783,259,219,217,0.29453375527426395,74.02702209328699
1367,510122,179,48,222,0.24903375527426386,171.0730837975396
1368,510461,538,53,592,0.19253375527426408,370.0337822415678
1369,511059,339,52,575,0.15853375527426383,17.029386365926403
1370,511418,219,35,589,0.1340337552742641,22.02271554554524
1371,511657,259,54,574,0.18953375527426397,24.20743687382041
1372,511936,359,51,547,0.16053375527426406,27.16615541441225
1373,512454,100,-21,540,0.11253375527426401,72.3394774656273
1374,512574,120,22,538,0.07603375527426381,43.04648650006177
1375,512813,319,69,540,0.11646624472573608,47.042533945356304
1376,513152,339,64,543,0.09153375527426366,5.830951894845301
1377,513551,239,752,584,0.06696624472573598,689.2205742721267
1378,514009,179,166,167,0.17403375527426368,719.2252776425478
1379,514209,738,39,206,0.20403375527426393,132.85330255586422
1380,515006,299,242,222,0.17453375527426385,203.62956563328422
1381,515565,658,694,533,0.19753375527426398,548.6574523325096
1382,516302,439,666,530,0.19553375527426375,28.160255680657446
1383,516801,219,700,526,0.1640337552742639,34.23448553724738
1384,517040,179,707,525,0.16803375527426434,7.0710678118654755
1385,517239,339,700,529,0.1760337552742639,8.06225774829855
1386,517698,199,662,514,0.2165337552742641,40.85339643163099
1387,517917,120,661,529,0.12653375527426425,15.033296378372908
1388,518097,319,724,549,0.059966244725736306,66.09841147864296
1389,518456,139,717,584,0.08103375527426371,35.6931365951495
1390,518735,100,724,580,0.09953375527426411,8.06225774829855
1391,519094,179,716,580,0.06053375527426352,8.0
1392,519393,299,57,547,0.1269662447257356,659.8257345693634
1393,519811,100,789,567,0.06796624472573543,732.2731730713614
1394,520011,100,730,576,0.10646624472573585,59.682493245507096
1395,520130,100,719,565,0.10996624472573613,15.556349186104045
1396,520409,100,722,588,0.1504662447257359,23.194827009486403
1397,520529,140,720,580,0.1379662447257357,8.246211251235321
1398,521087,180,691,591,0.1135337552742639,31.016124838541646
1399,521346,180,694,582,0.12453375527426358,9.486832980505138
1400,521645,120,731,590,0.09603375527426428,37.8549864614954
1401,522124,140,65,546,0.1420337552742641,667.451870924039
1402,522423,180,72,537,0.15053375527426427,11.40175425099138
1403,522682,140,32,541,0.13653375527426403,40.19950248448356
1404,522981,120,25,530,0.06853375527426442,13.038404810405298
1405,523121,140,29,542,0.0779662447257361,12.649110640673518
1406,523420,120,12,530,0.09346624472573639,20.808652046684813
1407,523579,180,9,545,0.12896624472573626,15.297058540778355
1408,523779,120,84,563,0.08596624472573611,77.12976079309465
1409,523918,160,91,568,0.12596624472573614,8.602325267042627
1410,524178,937,77,577,0.15296624472573628,16.64331697709324
1411,525493,160,681,554,0.050533755274263736,604.4377552734442
1412,525733,199,705,580,0.21453375527426388,35.38361202590826
1413,525972,239,678,583,0.209533755274264,27.16615541441225
1414,526530,339,740,589,0.16503375527426423,62.289646009589745
1415,526929,140,769,606,0.08803375527426427,33.61547262794322
1416,527407,140,755,640,0.20246624472573638,36.76955262170047
1417,527706,120,739,664,0.06446624472573603,28.844410203711913
1418,527846,140,741,652,0.11796624472573614,12.165525060596439
1419,528006,339,741,665,0.22196624472573623,13.0
1420,528683,100,736,702,0.044466244725736015,37.33630940518894
1421,528803,120,751,731,0.2889662447257364,32.64965543462902
1422,529341,180,748,608,0.12646624472573587,123.03657992645927
1423,529700,219,742,589,0.09146624472573572,19.924858845171276
1424,529999,140,755,643,0.1559662447257364,55.54277630799526
1425,530338,100,748,637,0.03446624472573623,9.219544457292887
1426,530458,120,754,597,0.06653375527426375,40.44749683231337
1427,530637,179,763,682,0.04003375527426423,85.47514258543241
1428,530877,140,745,681,0.15496624472573606,18.027756377319946
1429,531255,179,753,692,0.1379662447257357,13.601470508735444
1430,531455,160,749,669,0.11046624472573585,23.345235059857504
1431,531634,140,753,649,0.14196624472573616,20.396078054371138
1432,532113,100,249,179,0.11203375527426385,689.141494905074
1433,532232,219,443,203,0.1095337552742639,195.47889911701466
1434,532472,399,427,216,0.16103375527426378,20.615528128088304
1435,533229,100,85,214,0.07753375527426387,342.0058479032193
1436,533429,120,38,229,0.07453375527426376,49.33558553417604
1437,533628,120,261,214,0.15153375527426372,223.503914954526
1438,534585,419,504,239,0.10646624472573629,244.28262320517192
1439,535083,439,434,203,0.13353375527426392,78.71467461661771
1440,535622,140,64,239,0.1145337552742638,371.74722594795514
1441,535781,219,39,234,0.14503375527426376,25.495097567963924
1442,536040,199,262,239,0.14703375527426354,223.0560467685196
1443,536260,299,232,236,0.1770337552742638,30.14962686336267
1444,536579,219,313,226,0.20603375527426415,81.61494961096282
1445,536818,279,426,224,0.237533755274264,113.01769772916099
1446,537137,179,209,221,0.18603375527426413,217.02073633641555
1447,537336,159,224,226,0.20453375527426365,15.811388300841896
1448,537516,419,44,233,0.2110337552742636,180.13605968822566
1449,538014,498,232,229,0.17053375527426384,188.04254837669055
1450,538533,319,312,232,0.12453375527426447,80.05623023850174
1451,538871,140,159,244,0.10103375527426417,153.46986674914396
1452,539031,419,49,239,0.1095337552742639,110.11357772772621
1453,539809,239,243,240,0.09303375527426416,194.0025773024678
1454,540307,139,71,526,0.10003375527426384,333.73642294481436
1455,540626,758,258,231,0.19903375527426403,349.2763948508402
1456,541942,239,58,544,0.24303375527426452,371.44178547923224
1457,542301,179,49,527,0.209533755274264,19.235384061671343
1458,542759,120,63,573,0.05403375527426402,48.08326112068523
1459,542939,140,10,557,0.1664662447257359,55.362442142665635
1460,543118,120,30,531,0.07303375527426414,32.802438933713454
1461,543298,180,132,299,0.07103375527426392,253.4324367558344
1462,543497,219,29,269,0.09903375527426395,107.28000745712129
1463,543736,279,39,224,0.1175337552742639,46.09772228646444
1464,544035,439,236,221,0.1980337552742637,197.02284131541703
1465,544514,359,45,240,0.19253375527426408,191.94269978303421
1466,545132,279,219,251,0.1850337552742638,174.34735443934903
1467,545491,120,47,581,0.20403375527426393,372.13438432910226
1468,545790,399,41,535,0.19553375527426375,46.389654018972806
1469,546208,160,45,537,0.23553375527426423,4.47213595499958
1470,546388,179,43,532,0.2710337552742641,5.385164807134504
1471,546886,279,22,549,0.221533755274264,27.018512172212592
1472,547185,279,71,562,0.2355337552742638,50.695167422546305
1473,547484,239,65,563,0.25253375527426414,6.082762530298219
1474,547843,120,104,577,0.18153375527426396,41.43669871020132
1475,548142,339,44,562,0.22853375527426367,61.84658438426491
1476,548601,219,9,578,0.1540337552742641,38.48376280978771
1477,548860,259,24,579,0.1955337552742642,15.033296378372908
1478,549179,120,29,562,0.16253375527426384,17.72004514666935
1479,549797,120,56,586,0.12703375527426397,36.124783736376884
1480,549937,219,55,584,0.16003375527426433,2.23606797749979
1481,550296,219,86,616,0.15253375527426405,44.553338819890925
1482,550535,100,0,604,0.1275337552742637,86.83317338436964
1483,550894,140,48,611,0.09603375527426428,48.507731342539614
1484,551153,160,62,600,0.09003375527426405,17.804493814764857
1485,551352,179,83,635,0.14803375527426388,40.8166632639171
1486,551572,140,73,722,0.14453375527426404,87.5728268357257
1487,551871,239,72,660,0.17703375527426424,62.00806399170998
1488,552130,239,80,651,0.2265337552742639,12.041594578792296
1489,552529,100,72,606,0.3775337552742637,45.70557952810576
1490,552668,359,77,727,0.35503375527426373,121.10326172320876
1491,553047,219,77,709,0.4350337552742638,18.0
1492,553286,319,66,665,0.42153375527426373,45.35416188179427
1493,553625,140,68,723,0.33503375527426416,58.034472514187634
1494,553825,578,51,694,0.322533755274264,33.61547262794322
